timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
75354260,3932170,3932170,0,0,0,0,0,0.00018545277,8.965926e-06,1.0782361e-10,798,798
75454534,3932170,3932170,0,0,0,0,0,0.00019303588,9.264693e-06,1.1658867e-10,798,798
76356653,3932170,3932170,0,0,0,0,0,0.0002307929,1.0157635e-05,1.278475e-10,798,798
77358871,3932170,3932170,0,0,0,0,0,0.0010435651,3.7517264e-05,1.0720861e-09,798,798
78361111,3932170,3932170,0,0,0,0,0,0.021062694,0.000902859,2.0258433e-07,798,798
79263161,3932170,3932170,0,0,0,0,0,0.02917297,0.0014813346,3.6071606e-07,798,798
80265444,3932170,3932170,0,0,0,0,0,0.03429045,0.0016381814,4.6367657e-07,798,798
81267734,3932170,3932170,0,0,0,0,0,0.034667533,0.0015130929,4.7641225e-07,798,798
82270018,3932170,3932170,0,0,0,0,0,0.05972919,0.003028839,6.4717024e-06,798,798
83272308,3932170,3932170,0,0,0,0,0,0.07557552,0.0035171947,3.216016e-05,798,798
84274586,3932170,3932170,0,0,0,0,0,0.0489289,0.0023017593,1.4585434e-05,798,798
85276877,3932170,3932170,0,0,0,0,0,0.020593746,0.0007632125,2.8427398e-06,798,798
86279171,3932170,3932170,0,0,0,0,0,0.0033980343,0.0001257117,3.896113e-07,798,798
87281447,3932170,3932170,0,0,0,0,0,0.0006369905,2.5327092e-05,5.2475443e-08,798,798
88283751,3932170,3932170,0,0,0,0,0,0.00026795827,1.1164598e-05,7.1397803e-09,798,798
89286056,3932170,3932170,0,0,0,0,0,0.00019196658,8.870776e-06,1.0398818e-09,798,798
