timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
167424814,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.00016259828,8.771089e-06,2.032889e-10,-0.2831647,0.60511065,-9.821842,-0.0014757997,0.003966983,0.0025916367,42.821293,42.821293
168263927,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0061886087,0.00022714173,4.1003013e-08,-0.19654702,0.67833656,-9.807734,0.030866839,-0.0188659,-0.0009531801,42.821293,42.821293
169307927,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.008767,0.00034762232,5.8371256e-08,-0.15422578,0.73841935,-9.842645,-0.01000615,0.01566366,0.0066721495,42.52757,42.52757
170252035,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.011263723,0.00037434397,6.396238e-08,-0.21784113,0.6763239,-9.908722,0.0020658455,0.003818878,-0.004683516,42.47857,42.47857
171301002,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.01042162,0.0003684406,5.959611e-08,-0.20667543,0.6595807,-9.959038,-0.019480292,0.024052992,0.011297934,42.429634,42.429634
172349984,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.01177013,0.00047018213,2.1594647e-07,-0.30122328,0.42344955,-9.830943,0.263306,0.021077916,0.010051766,42.233818,42.233818
173294176,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.025437314,0.00087042165,2.5293366e-07,-0.3429921,-0.14122681,-9.990267,0.003446462,-9.306209e-06,0.008779476,42.233818,42.233818
174343043,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.053861223,0.0020801239,5.1531794e-07,0.4967404,0.46958813,-10.493395,-0.06570178,-0.007660205,0.0024963233,42.33173,42.33173
175287140,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.065325834,0.0017105016,4.7647208e-07,-0.06251233,0.19052525,-9.430337,-0.118716925,-0.021922434,0.028923374,42.233818,42.233818
176336116,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.047199972,0.001802807,3.4153967e-07,0.2827524,0.3693739,-8.681032,0.04938739,-0.01732398,0.0019093573,42.13581,42.13581
177280205,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051160317,0.002612994,3.9610572e-07,0.13496646,0.4336957,-9.584827,0.0651629,0.0037288298,-0.014216199,42.08691,42.08691
178329161,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.060388498,0.0025859713,4.8270095e-07,0.18372345,0.8779696,-9.888251,0.007872234,0.012301794,0.0033940244,42.13581,42.13581
179273251,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05261694,0.0025309995,6.15256e-07,0.00034000745,0.4250634,-9.902728,0.027178377,-0.008310989,0.029128078,42.08691,42.08691
180322214,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.055731222,0.0024900476,4.5716143e-07,-0.30117604,0.48367435,-9.852234,0.064250566,0.033755336,-0.015450138,42.33173,42.33173
181266295,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.04623069,0.0022249229,5.153355e-07,-0.08843117,0.5187819,-9.983586,-0.0011317387,0.0053422535,0.055134535,41.94,41.94
182315274,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.052328173,0.0022669085,6.258762e-07,-0.45279023,0.51936996,-9.726499,-0.06596752,0.023997026,-0.014535741,41.989006,41.989006
183259340,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.058776017,0.0021755835,6.0700836e-07,-0.29839957,0.76585305,-9.837722,0.029069452,-0.014662575,-0.0123785725,41.94,41.94
184308316,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05565923,0.0025040335,8.035867e-07,-0.23041704,0.8978227,-10.134871,0.0440711,-0.026561858,-0.0055970973,41.548344,41.548344
185252352,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.059656397,0.0028537225,2.4792532e-06,-0.2765687,1.0771805,-10.1851015,-0.029472718,0.058212228,-0.00035164884,41.25462,41.25462
186296326,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06947616,0.002548269,2.6831417e-06,-0.4510092,0.4910514,-10.193155,0.023629306,-0.038986124,-0.014349376,41.156685,41.156685
187345236,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05254195,0.002804659,1.8019808e-06,-0.3350546,0.9051736,-10.121163,-0.020180862,0.033215467,0.049822148,41.05878,41.05878
188289272,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051123593,0.0023749506,1.3479411e-06,-0.43534,1.0223169,-9.774016,-0.36590064,-0.05689437,0.011541862,40.52021,40.52021
189338197,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05675721,0.0024738042,1.8997082e-06,-0.12566878,0.6631888,-10.356373,-0.13632879,0.115538105,-0.029306432,40.66705,40.66705
190282240,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051848527,0.0020337435,2.1380954e-06,-0.063212804,0.69335544,-9.937581,-0.0033811973,-0.01609541,-0.020512694,40.52021,40.52021
191331184,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05557997,0.0026623078,1.7092229e-06,-0.0635492,0.50553304,-9.819804,-0.15716064,0.045463752,-0.110332444,40.618145,40.618145
192275212,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.055729307,0.0022128397,1.4003177e-06,-0.0017834231,0.32182267,-9.426781,-0.087252095,-0.22385742,0.12503812,40.716057,40.716057
193324168,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.062038895,0.0025139267,1.1226609e-06,-0.025689622,0.6534258,-9.903886,-0.120133236,-0.012479364,-0.02257347,40.81396,40.81396
194268192,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0478704,0.0024066693,7.871092e-07,-0.10453085,0.357987,-9.66,0.053252734,0.034973748,0.016400896,40.52021,40.52021
195312131,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.07093661,0.0026734744,5.525096e-07,0.16138358,0.76019156,-9.829928,0.09684415,0.010695214,-0.0052934433,40.66705,40.66705
196256165,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05939543,0.0023302,6.2686956e-07,-0.03329261,0.62189144,-9.719393,0.016619336,0.031126635,0.025631988,40.3733,40.3733
197305090,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.059536055,0.0023033961,7.7281e-07,-0.07276051,0.4985457,-9.604926,-0.024405321,0.0636943,-0.015497605,40.618145,40.618145
198354107,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06443263,0.002251655,5.981764e-07,0.053501233,0.9223515,-9.854601,-0.025837813,-0.06950229,-0.015578593,40.52021,40.52021
199298038,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051361173,0.0024419166,6.353294e-07,0.044328514,0.15325941,-9.472148,0.015218141,0.013082493,-0.004968682,40.66705,40.66705
200346958,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.047805462,0.00235404,8.204246e-07,0.15640049,0.5143457,-9.779795,0.030761091,-0.008554107,-0.0035043745,40.3733,40.3733
201290979,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.04035924,0.001927336,8.030572e-07,0.12130348,0.47770074,-9.736383,-0.058185857,0.01428058,-0.028685031,40.52021,40.52021
202339909,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.04755455,0.0023699992,8.450954e-07,0.6093559,0.73869306,-9.699278,0.14855456,-0.0030976674,-0.07529785,40.32439,40.32439
203283936,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05030078,0.0024068514,7.969873e-07,0.21524279,0.18032007,-9.827429,-0.008809847,0.025797924,-0.018974522,40.32439,40.32439
204332894,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.052751083,0.0024522839,6.889239e-07,0.43196407,0.4415203,-9.803919,0.00398862,0.0019547257,0.017397845,40.47121,40.47121
205276895,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05444413,0.0023357305,3.907093e-07,0.10702254,0.18798324,-9.852981,0.007666028,0.012381022,0.0010746026,40.177486,40.177486
206325798,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05212738,0.0022746522,3.7188894e-07,0.25271934,0.3784489,-9.694894,-0.048439775,0.034708902,-0.00013825009,40.177486,40.177486
207269831,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.050293934,0.0023041025,4.9833324e-07,0.41342327,0.19274127,-9.968477,0.03650422,0.016278308,0.03361762,40.32439,40.32439
208313752,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06263558,0.0021332079,3.7600887e-07,0.5817771,0.7182238,-10.051229,-0.027201539,0.023916695,0.017076423,40.32439,40.32439
209257770,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051883783,0.0021502136,5.25068e-07,0.068935245,0.048763774,-9.701231,0.06288642,0.030178588,-0.026202068,40.618145,40.618145
210306689,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.061554074,0.0026400166,7.043821e-07,0.30904737,0.8706804,-9.9528885,-0.016200818,-0.04090197,0.0128167095,40.128487,40.128487
211250710,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.039497837,0.00227617,1.9197316e-06,0.14479515,0.7644622,-10.068612,-0.62822425,-0.0057808096,0.035460938,39.98167,39.98167
212299644,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.053133633,0.0024721369,1.808114e-06,0.39075798,0.16589685,-9.747475,-0.3536749,-0.010143398,-0.005559908,40.275394,40.275394
213348573,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051491328,0.0019653349,2.225721e-06,0.24280465,0.14214057,-9.635982,0.06725091,0.37795636,-0.002845133,40.32439,40.32439
214292564,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06172219,0.002671611,4.875213e-06,0.39190006,0.28091308,-9.722192,0.0839732,0.32044375,0.005004108,40.177486,40.177486
215341484,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.065874346,0.0025252223,5.171484e-06,0.34924418,0.30172426,-10.039453,-0.024892563,0.18096896,0.045553677,40.177486,40.177486
216285497,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06276063,0.0029009378,6.041955e-06,0.47653225,0.81332326,-9.904548,0.0069125085,0.018488659,0.03723766,39.932674,39.932674
217334481,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.04686245,0.002804268,3.0339388e-06,0.422646,0.3845475,-9.47091,-0.10390556,0.47453,0.014437301,39.932674,39.932674
218278423,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05416079,0.0022456462,1.2789675e-06,0.1635187,0.26157826,-9.773378,-0.017051486,-0.005478194,-0.06872532,39.932674,39.932674
219327325,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05454758,0.0021181668,7.201552e-07,0.4595812,0.9974778,-9.79333,0.0013311657,-0.10517897,0.030190974,39.736824,39.736824
220271335,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0612124,0.0024734035,5.521932e-07,0.37195548,0.8199185,-9.970913,0.00996201,-0.039778672,-0.0114434315,39.736824,39.736824
221315235,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05535809,0.002121025,5.523015e-07,0.18156973,0.5563893,-9.796961,0.027681028,-0.04472059,0.007968951,39.736824,39.736824
222259254,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06400615,0.0026248845,5.735401e-07,0.11676745,0.32694626,-10.063046,0.08437244,-0.032306887,-0.012745125,39.736824,39.736824
223308162,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06039845,0.0022072673,6.4068524e-07,0.059956692,0.5341652,-10.235004,0.02412388,-0.12112205,-0.022519909,39.589916,39.589916
224252162,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0582583,0.0021845296,6.380852e-07,-0.016866473,0.7504814,-10.567735,0.053628076,0.017524173,0.033304513,39.736824,39.736824
225301054,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.058581866,0.0021431912,5.2682964e-07,0.059331264,0.3175142,-9.744071,0.010136965,0.015745556,-0.018151026,39.589916,39.589916
226349955,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.061728336,0.0023219117,1.4086451e-06,0.49733755,0.60996,-10.05001,0.025745062,0.007732908,0.27994683,39.394104,39.394104
227294071,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0583635,0.002049787,3.2957716e-06,-0.019739466,0.5085004,-9.76239,-0.039522015,-0.0055829273,0.6434764,39.54101,39.54101
228342870,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06566813,0.0027624976,4.7867193e-06,0.35220632,0.07401837,-10.075471,-0.05163646,0.009186493,0.45678777,39.785828,39.785828
229286880,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.049307983,0.00212969,6.954901e-06,0.6266919,0.6143483,-9.815275,-0.043294836,0.08637005,-1.3274933,39.736824,39.736824
230335749,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.056190632,0.0023567276,2.2270526e-06,0.2822271,0.75972503,-10.124865,-0.008535146,-0.033410154,0.011284344,39.443108,39.443108
231275650,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05627436,0.0025622174,7.741487e-07,0.0100016715,0.58687264,-10.038102,-0.011824383,0.043462444,0.006971728,39.394108,39.394108
232323674,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.065625295,0.0020582664,4.1164728e-07,-0.037594847,0.3066798,-10.030159,-0.032012142,-0.02204963,-0.018633168,39.54101,39.54101
233267661,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.054615915,0.0025190818,5.630639e-07,0.20158564,0.5335383,-9.932688,0.0233614,-0.0018790608,0.030793257,39.394104,39.394104
234316544,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05472073,0.0021530425,5.969341e-07,0.19233312,0.65572816,-10.044107,-0.047053963,0.06737795,-0.0022390196,39.247257,39.247257
