timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
717737825,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0002563414,1.2792078e-05,4.3655965e-10,-0.6929672,0.7309324,-9.801171,-0.0015774117,0.0033330244,0.0024632122,37.435772,37.435772
718681692,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.008209529,0.00021609991,5.875184e-08,-0.678996,0.7157487,-9.829837,0.052662347,-0.017921345,-0.0014812759,37.386738,37.386738
719625621,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010984898,0.0002949772,7.164553e-08,-0.7169665,0.72888345,-9.910231,0.07001377,-0.009512782,-0.007924793,37.14201,37.14201
720674612,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010635766,0.0003013197,4.765148e-08,-0.6807067,0.7265026,-9.86107,0.030686464,-0.00627257,-0.0010262855,36.94612,36.94612
721618359,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.011600361,0.000288501,4.3952642e-08,-0.6976345,0.67002624,-9.905154,-0.028343856,0.009848226,0.0073533086,37.044025,37.044025
722667186,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012493348,0.0003323993,9.678372e-08,-0.58185625,0.8466696,-9.876702,-0.12963904,0.099646136,0.012097194,37.044025,37.044025
723611114,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.01991053,0.0007268454,3.0921532e-07,-0.018329104,0.22691177,-9.88528,0.023985393,0.08178304,-0.0037314733,37.044025,37.044025
724659967,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06316412,0.0024062411,7.764957e-07,0.10736711,0.34752372,-10.065428,-0.06776913,-0.009634318,-0.001363128,36.89721,36.89721
725598875,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.059190944,0.0022200933,6.478633e-07,0.026762662,0.6068671,-10.332729,0.06950245,-0.037478745,0.009040624,36.89721,36.89721
726647685,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.061115958,0.0023026227,5.8679655e-07,-0.36702773,0.6410987,-8.838872,-0.016654918,-0.020024773,-0.006347563,37.14201,37.14201
727591612,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06358374,0.002226966,4.5464535e-07,0.12910162,0.7977326,-9.889038,-0.0081524,0.043863744,0.014681261,36.94612,36.94612
728640430,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.056659237,0.0024764703,1.5610648e-06,0.24447837,0.5820618,-9.643217,0.0010758319,-0.04368036,0.0030253332,36.89721,36.89721
729684241,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.059693735,0.0027792745,2.8246718e-06,0.031706996,0.7224323,-10.2162695,-0.07968337,-0.13133956,-0.012410095,37.09302,37.09302
730628171,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.063350104,0.0021339236,1.2332829e-06,0.111640945,0.48636097,-9.961729,4.9954873e-05,0.18893832,0.025738847,36.89721,36.89721
731676986,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06632449,0.002820914,1.1482929e-06,-0.12323462,0.69721067,-10.029888,0.045848694,-0.01356675,0.00079568237,36.84821,36.84821
732620911,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.07125579,0.0022581264,1.1428763e-06,-0.3333175,0.031052954,-9.886234,0.07882834,-0.061308853,0.018163316,36.94612,36.94612
733669760,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05887264,0.0027570212,7.5366154e-07,0.047586106,0.45490047,-9.995772,-0.07217462,0.033180412,-0.02766643,36.94612,36.94612
734608659,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0639394,0.0026682941,5.4171005e-07,-0.011254802,0.668013,-9.920141,0.05474635,-0.028002445,-0.0016967714,36.94612,36.94612
735657465,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05428509,0.0023483692,5.244903e-07,-0.007085786,0.12680906,-11.124762,0.046927385,0.035378993,0.014133856,37.09302,37.09302
736601408,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06252994,0.0024901512,5.160247e-07,0.18253508,0.6787269,-9.882615,-0.013459257,-0.001982822,0.029961644,37.14201,37.14201
737650201,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06626114,0.0025413327,5.569164e-07,-0.039168272,0.7345317,-9.621198,-0.08083911,0.017288424,-0.0113517335,36.84821,36.84821
738594228,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06819984,0.002611718,6.2229276e-07,-0.14148003,-0.26598942,-9.946619,-0.07226304,0.031766616,0.0032786443,37.14201,37.14201
739642961,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06382011,0.0025688994,7.419596e-07,-0.25070912,0.2966494,-9.853276,-0.0040816832,0.0026474576,0.012470127,37.14201,37.14201
740586891,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06245381,0.0025514762,4.9999187e-07,-0.07937207,0.5095075,-9.837912,-0.106078476,0.0043681744,0.00047854483,37.14201,37.14201
741635696,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06306882,0.002428199,4.2642068e-07,-0.20564683,0.32298917,-10.111776,-0.02034452,-0.021039423,0.006585894,37.09302,37.09302
742684554,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06989547,0.00268852,5.619772e-07,-0.036243156,0.29974014,-9.657345,0.034662995,-0.04904465,0.02200538,36.94612,36.94612
743628460,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05539759,0.0019417716,1.3579369e-06,0.068439096,0.3577988,-7.119592,0.06026705,-0.0890312,-0.041133273,37.14201,37.14201
744672435,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.023360265,0.00084254856,3.4627536e-07,-0.09032417,0.023802418,-9.979673,0.06185098,0.025231501,0.0029908307,37.09302,37.09302
745616207,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012446392,0.0004846647,1.2130553e-07,-0.08372975,0.14219697,-9.840178,-0.040049285,-0.00851051,0.0038090032,36.94612,36.94612
746665035,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.009956139,0.00029666474,8.533993e-08,0.0028325524,0.7498338,-9.940758,-0.15435171,0.011786201,0.016630288,36.89721,36.89721
