timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
211668879,3932170,3932170,0,0,0,0,0,0.00017729895,8.953225e-06,5.650616e-11,798,798
211769081,3932170,3932170,0,0,0,0,0,0.0001867534,8.978385e-06,5.3503382e-11,798,798
212671268,3932170,3932170,0,0,0,0,0,0.00019239311,9.502369e-06,5.942311e-11,798,798
213673556,3932170,3932170,0,0,0,0,0,0.00017941374,9.046041e-06,4.606511e-11,798,798
214675910,3932170,3932170,0,0,0,0,0,0.00074426277,2.6743197e-05,3.5132586e-10,798,798
215678294,3932170,3932170,0,0,0,0,0,0.006460543,0.00027821938,2.878576e-08,798,798
216680669,3932170,3932170,0,0,0,0,0,0.013710469,0.00040258598,6.846507e-08,798,798
217682941,3932170,3932170,0,0,0,0,0,0.01779674,0.0005415165,7.358704e-08,798,798
218685330,3932170,3932170,0,0,0,0,0,0.022388225,0.0007483137,1.5134651e-07,798,798
219687621,3932170,3932170,0,0,0,0,0,0.029547583,0.0013450391,4.042662e-07,798,798
220689986,3932170,3932170,0,0,0,0,0,0.032451537,0.0017998195,6.547288e-07,798,798
221692358,3932170,3932170,0,0,0,0,0,0.03547354,0.001979875,7.274618e-07,798,798
222694701,3932170,3932170,0,0,0,0,0,0.04286051,0.0021296253,8.068545e-07,798,798
223697068,3932170,3932170,0,0,0,0,0,0.04608844,0.0023532507,8.3541636e-07,798,798
224699306,3932170,3932170,0,0,0,0,0,0.049335238,0.002609263,1.0393802e-06,798,798
225701707,3932170,3932170,0,0,0,0,0,0.05629439,0.0026475033,8.728706e-07,798,798
226704001,3932170,3932170,0,0,0,0,0,0.05969066,0.0026176225,7.346685e-07,798,798
227706402,3932170,3932170,0,0,0,0,0,0.0740554,0.0025317022,8.776368e-07,798,798
228708693,3932170,3932170,0,0,0,0,0,0.078180574,0.0025762809,1.2935607e-06,798,798
229711048,3932170,3932170,0,0,0,0,0,0.07280263,0.0026720103,1.7625398e-06,798,798
230713396,3932170,3932170,0,0,0,0,0,0.06486912,0.0027775723,2.6013681e-06,798,798
231715787,3932170,3932170,0,0,0,0,0,0.05976734,0.002632133,1.4037195e-06,798,798
232718087,3932170,3932170,0,0,0,0,0,0.06322385,0.0032801863,1.2472883e-05,798,798
233720489,3932170,3932170,0,0,0,0,0,0.03453638,0.0015395703,7.642118e-06,798,798
234722841,3932170,3932170,0,0,0,0,0,0.013800612,0.00055173144,1.6884413e-06,798,798
235725134,3932170,3932170,0,0,0,0,0,0.0077687413,0.00028211795,2.544167e-07,798,798
236727539,3932170,3932170,0,0,0,0,0,0.001785533,6.534154e-05,3.5295884e-08,798,798
237729881,3932170,3932170,0,0,0,0,0,0.00041003764,1.6826527e-05,4.770987e-09,798,798
238732184,3932170,3932170,0,0,0,0,0,0.00023085947,9.56199e-06,6.754826e-10,798,798
239734582,3932170,3932170,0,0,0,0,0,0.00019622431,9.265355e-06,1.2648424e-10,798,798
240736878,3932170,3932170,0,0,0,0,0,0.00018371399,8.946943e-06,5.2972137e-11,798,798
