timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
598061852,3932170,3932170,0,0,0,0,0,0.00017334288,8.775052e-06,9.837541e-11,798,798
598162032,3932170,3932170,0,0,0,0,0,0.00017844944,8.6419095e-06,1.0106243e-10,798,798
599064132,3932170,3932170,0,0,0,0,0,0.00018013842,9.160203e-06,9.9917886e-11,798,798
600066545,3932170,3932170,0,0,0,0,0,0.00017059791,9.024895e-06,1.03952305e-10,798,798
601068838,3932170,3932170,0,0,0,0,0,0.0023492877,8.125252e-05,9.875247e-09,798,798
602071093,3932170,3932170,0,0,0,0,0,0.017487012,0.000663977,1.0261436e-07,798,798
603073397,3932170,3932170,0,0,0,0,0,0.034894183,0.0014486588,4.3627264e-07,798,798
604075725,3932170,3932170,0,0,0,0,0,0.04151737,0.0018552998,1.8570121e-06,798,798
605078068,3932170,3932170,0,0,0,0,0,0.016122833,0.0006974764,7.9450706e-07,798,798
606080451,3932170,3932170,0,0,0,0,0,0.03004923,0.0011151955,4.584817e-07,798,798
607082745,3932170,3932170,0,0,0,0,0,0.0442764,0.0020189257,7.553358e-07,798,798
608085010,3932170,3932170,0,0,0,0,0,0.057511542,0.0024391508,7.4384144e-07,798,798
609087329,3932170,3932170,0,0,0,0,0,0.056382716,0.0023446104,1.5771411e-06,798,798
610089645,3932170,3932170,0,0,0,0,0,0.06123002,0.002431222,1.2199737e-06,798,798
611091970,3932170,3932170,0,0,0,0,0,0.031360906,0.0013597411,5.2488695e-06,798,798
612094286,3932170,3932170,0,0,0,0,0,0.044915885,0.0027566392,4.0882865e-06,798,798
613096566,3932170,3932170,0,0,0,0,0,0.009731339,0.0005295898,6.013371e-07,798,798
614098886,3932170,3932170,0,0,0,0,0,0.0016526786,8.748273e-05,8.104909e-08,798,798
615101195,3932170,3932170,0,0,0,0,0,0.0003917411,1.9312734e-05,1.0951035e-08,798,798
616103531,3932170,3932170,0,0,0,0,0,0.00022025958,1.0306177e-05,1.5647139e-09,798,798
617105940,3932170,3932170,0,0,0,0,0,0.00019248867,9.316017e-06,3.052483e-10,798,798
