timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
42176506,3932170,3932170,0,0,0,0,0,0.00017640853,8.778551e-06,2.9216787e-10,798,798
42276670,3932170,3932170,0,0,0,0,0,0.00017555879,8.731425e-06,2.9632236e-10,798,798
43178448,3932170,3932170,0,0,0,0,0,0.000176538,8.967641e-06,3.261069e-10,798,798
44180580,3932170,3932170,0,0,0,0,0,0.00018131267,8.885498e-06,3.1169983e-10,798,798
45182602,3932170,3932170,0,0,0,0,0,0.00018193483,9.457314e-06,3.4169245e-10,798,798
46184625,3932170,3932170,0,0,0,0,0,0.00018830283,8.958801e-06,3.192791e-10,798,798
47186681,3932170,3932170,0,0,0,0,0,0.00095747266,4.6038647e-05,3.9032324e-09,798,798
48188849,3932170,3932170,0,0,0,0,0,0.016947255,0.0005617335,1.09407154e-07,798,798
49190853,3932170,3932170,0,0,0,0,0,0.027269451,0.00083901326,2.3416449e-07,798,798
50193011,3932170,3932170,0,0,0,0,0,0.03338083,0.0009680605,3.256892e-07,798,798
51194994,3932170,3932170,0,0,0,0,0,0.038757153,0.0010730182,4.2365878e-07,798,798
52197057,3932170,3932170,0,0,0,0,0,0.04914623,0.0014867234,7.050716e-07,798,798
53199102,3932170,3932170,0,0,0,0,0,0.06157436,0.0022463906,1.7847022e-06,798,798
54201205,3932170,3932170,0,0,0,0,0,0.06753467,0.003138978,3.7024608e-06,798,798
55203228,3932170,3932170,0,0,0,0,0,0.08258225,0.0044428525,6.404888e-06,798,798
56205348,3932170,3932170,0,0,0,0,0,0.08476845,0.0051577976,5.796158e-06,798,798
57207424,3932170,3932170,0,0,0,0,0,0.081289046,0.0041580265,2.6941336e-06,798,798
58209566,3932170,3932170,0,0,0,0,0,0.07814901,0.0029553834,1.5512426e-06,798,798
59211595,3932170,3932170,0,0,0,0,0,0.08569528,0.0033133458,2.9653886e-06,798,798
60213678,3932170,3932170,0,0,0,0,0,0.08646515,0.0036653653,4.104343e-06,798,798
61215715,3932170,3932170,0,0,0,0,0,0.09377588,0.0049840417,7.101268e-06,798,798
62217856,3932170,3932170,0,0,0,0,0,0.08514025,0.0050517474,2.2098578e-05,798,798
63219893,3932170,3932170,0,0,0,0,0,0.05314744,0.0029331595,1.9972775e-05,798,798
64221982,3932170,3932170,0,0,0,0,0,0.019734781,0.0009119103,3.852539e-06,798,798
65224075,3932170,3932170,0,0,0,0,0,0.007808925,0.00030802324,5.335796e-07,798,798
66226180,3932170,3932170,0,0,0,0,0,0.0057260226,0.00021732386,8.4681204e-08,798,798
67228290,3932170,3932170,0,0,0,0,0,0.0044886963,0.00015315942,1.6472598e-08,798,798
68230467,3932170,3932170,0,0,0,0,0,0.0043511777,0.00016850313,7.968011e-09,798,798
69232510,3932170,3932170,0,0,0,0,0,0.0035576976,0.00013353329,1.0292369e-08,798,798
70234602,3932170,3932170,0,0,0,0,0,0.00087733526,3.477646e-05,2.9083074e-09,798,798
71236672,3932170,3932170,0,0,0,0,0,0.0005799517,3.1876756e-05,3.8361088e-09,798,798
72238773,3932170,3932170,0,0,0,0,0,0.00060023274,2.35403e-05,1.763281e-09,798,798
73240923,3932170,3932170,0,0,0,0,0,0.0009194747,5.984169e-05,7.104401e-08,798,798
74243034,3932170,3932170,0,0,0,0,0,0.001509044,0.000106757034,2.5877392e-07,798,798
