timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
19578574,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.006535877,0.00024547798,5.901057e-08,-0.2905979,1.9694583,-9.663981,0.026779586,-0.019656973,0.0032972835,43.55567,43.55567
20627577,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010128534,0.00034226084,5.5097125e-08,-0.29512078,1.9673665,-9.714451,-0.036106993,0.022266941,0.009535904,43.310856,43.310856
21571682,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010974487,0.00033419966,4.2399332e-08,-0.20156674,1.9531227,-9.734979,-0.015094594,0.01953277,-9.509637e-05,42.96821,42.96821
22620678,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010675436,0.00035803762,5.6717088e-08,-0.30204204,1.9546773,-9.684564,-0.022286069,0.0075275707,0.006759693,43.01711,43.01711
23564781,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010863398,0.00046279674,6.2739694e-08,-0.3603145,1.880524,-9.674747,-0.031173715,0.016178299,0.005771655,43.06611,43.06611
24613805,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012977606,0.00058912684,8.1463446e-07,-0.24180113,1.0942901,-9.717594,0.7460007,0.0054300786,0.014164093,42.96821,42.96821
25552905,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.048674274,0.0015519835,8.844293e-07,0.08019133,0.27984992,-11.213464,0.0238935,0.09798194,-0.0025702508,42.96821,42.96821
26601914,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05127459,0.0020639617,6.3812445e-07,0.10676867,0.7753441,-7.848076,-0.035438452,0.021608396,-0.015383973,42.821293,42.821293
27545997,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.060583383,0.0023356504,9.823572e-07,0.008285961,0.24649751,-9.95187,-0.47564313,0.07180934,0.0022662338,42.821293,42.821293
28595008,3801098,3801098,0,0,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.049445245,0.0019855578,1.352439e-06,0.1845751,0.6462283,-10.209723,-0.120309405,0.036295444,-0.014918854,42.772392,42.772392
