timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
23719750,inf,0,1,1,1,0
24722273,inf,0,1,1,1,0
25724449,inf,0,1,1,1,0
26726774,inf,0,1,1,1,0
27728959,inf,0,1,1,1,0
28731269,inf,0,1,1,1,0
29733679,inf,0,1,1,1,0
30735962,inf,0,1,1,1,0
31738275,inf,0,1,1,1,0
32740459,inf,0,1,1,1,0
33742835,inf,0,1,1,1,0
34745023,inf,0,1,1,1,0
