timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
1233332349,inf,0,1,1,1,0,0,1,0,0,1
1234336429,inf,0,1,1,1,0,0,1,0,0,1
1235345036,inf,0,1,1,1,0,0,1,0,0,1
1236354347,inf,0,1,1,1,0,0,1,0,0,1
1237362581,inf,0,1,1,1,0,0,1,0,0,1
1238371557,inf,0,1,1,1,0,0,1,0,0,1
1239375284,inf,0,1,1,1,0,0,1,0,0,1
1240384101,inf,0,1,1,1,0,0,1,0,0,1
1241393701,inf,0,1,1,1,0,0,1,0,0,1
1242232054,inf,0,1,1,1,1,0,1,0,0,1
1243205934,inf,0,1,0,0,1,0,1,0,0,1
1243215851,inf,0,0,0,0,1,0,1,0,0,1
1244224803,inf,0,0,0,0,1,0,0,1,0,1
1245233627,inf,0,0,0,0,1,0,0,1,0,1
1246242358,inf,0,0,0,0,1,0,0,1,0,1
1247251744,inf,0,0,0,0,1,0,0,1,0,1
1248215350,inf,0,0,0,0,0,0,0,0,0,1
1249223957,inf,0,0,0,0,0,0,0,0,0,1
1250228044,inf,0,0,0,0,0,0,0,0,1,1
1251236660,inf,0,0,0,0,0,0,0,0,0,1
1252239014,inf,0,0,0,0,0,0,0,0,0,1
1253248119,inf,0,0,0,0,0,0,0,0,0,1
1254253147,inf,0,0,0,0,0,0,0,0,0,1
1255257621,inf,0,0,0,0,0,0,0,1,0,1
1256265887,inf,0,0,0,0,0,0,0,0,0,1
1257278108,inf,0,0,0,0,0,0,0,1,0,1
1258287191,inf,0,0,0,0,0,0,0,0,1,1
1259293596,inf,0,0,0,0,0,0,0,0,1,1
1260297320,inf,0,0,0,0,0,0,0,0,1,1
1261305186,inf,0,0,0,0,0,0,0,0,1,1
1262307548,inf,0,0,0,0,0,0,0,0,0,1
1263312922,inf,0,0,0,0,0,0,0,0,0,1
1264321485,inf,0,0,0,0,0,0,0,0,0,1
1265325515,inf,0,0,0,0,0,0,0,0,0,1
1266334130,inf,0,0,0,0,0,0,0,0,0,1
1267343629,inf,0,0,0,0,0,0,0,0,0,1
1268351912,inf,0,0,0,0,0,0,0,0,0,1
1269355591,inf,0,0,0,0,0,0,0,0,0,1
1270364519,inf,0,0,0,0,0,0,0,0,0,1
1271373316,inf,0,0,0,0,0,0,0,1,0,1
1272377067,inf,0,0,0,0,0,0,0,1,0,1
1273386471,inf,0,0,0,0,0,0,0,1,0,1
1274394755,inf,0,0,0,0,0,0,0,1,0,1
1275403845,inf,0,0,0,0,0,0,0,1,0,1
1276412918,inf,0,0,0,0,0,0,0,1,0,1
1277421208,inf,0,0,0,0,0,0,0,1,0,1
1278425606,inf,0,0,0,0,0,0,0,1,0,1
1279433846,inf,0,0,0,0,0,0,0,0,0,1
1280442900,inf,0,0,0,0,0,0,0,0,0,1
1281451718,inf,0,0,0,0,0,0,0,0,0,1
1282455346,inf,0,0,0,0,0,0,0,0,0,1
1283464779,inf,0,0,0,0,0,0,0,0,0,1
1284473269,inf,0,0,0,0,0,0,0,0,0,1
1285475562,inf,0,0,0,0,0,0,0,0,1,1
1286475696,inf,0,0,0,0,0,0,0,0,0,1
1287488286,inf,0,0,0,0,0,0,0,0,1,1
1288494790,inf,0,0,0,0,0,0,0,0,0,1
1289505747,inf,0,0,0,0,0,0,0,0,0,1
1290506144,inf,0,0,0,0,0,0,0,0,0,1
1291514756,inf,0,0,0,0,0,0,0,1,0,1
1292518634,inf,0,0,0,0,0,0,0,0,0,1
1293527594,inf,0,0,0,0,0,0,0,1,0,1
1294536216,inf,0,0,0,0,0,0,0,1,0,1
1295545223,inf,0,0,0,0,0,0,0,0,0,1
1296549449,inf,0,0,0,0,0,0,0,0,0,1
1297557977,inf,0,0,0,0,0,0,0,0,0,1
1298566608,inf,0,0,0,0,0,0,0,0,0,1
1299575350,inf,0,0,0,0,0,0,0,0,0,1
1300584919,inf,0,0,0,0,0,0,0,0,0,1
1301593567,inf,0,0,0,0,0,0,0,0,0,1
1302596796,inf,0,0,0,0,0,0,0,0,0,1
1303605797,inf,0,0,0,0,0,0,0,0,0,1
1303985359,inf,0,0,0,0,1,1,0,1,0,1
1304994060,inf,0,0,0,0,1,1,0,1,0,1
1305998405,inf,0,0,0,0,1,1,0,1,0,1
1307006924,inf,0,0,0,0,1,1,0,1,0,1
1308015547,inf,0,0,0,0,1,1,0,1,0,1
1309024929,inf,0,0,0,0,1,1,0,1,0,1
1310033428,inf,0,0,0,0,1,1,1,0,0,1
1310582488,inf,0,1,0,0,1,1,1,0,0,1
1310932301,inf,0,1,1,0,1,1,1,0,0,1
1311272212,inf,0,1,1,1,1,1,1,0,0,1
1312275557,inf,0,1,1,1,1,1,1,0,0,1
1313285258,inf,0,1,1,1,1,1,1,0,0,1
