timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
35723702,inf,0,1,1,1,0
36726112,inf,0,1,1,1,0
37728161,inf,0,1,1,1,0
38730468,inf,0,1,1,1,0
39733102,inf,0,1,1,1,0
40735259,inf,0,1,1,1,0
41737337,inf,0,1,1,1,0
42739839,inf,0,1,1,1,0
43741999,inf,0,1,1,1,0
44744608,inf,0,1,1,1,0
