timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
58546992,inf,0,1,1,1,1
59549066,inf,0,1,1,1,1
60551322,inf,0,1,1,1,1
61553478,inf,0,1,1,1,1
62555761,inf,0,1,1,1,1
63558491,inf,0,1,1,1,1
64560590,inf,0,1,1,1,1
65562709,inf,0,1,1,1,1
66564994,inf,0,1,1,1,1
67567528,inf,0,1,1,1,1
68569578,inf,0,1,1,1,1
69571623,inf,0,1,1,1,1
