timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
81760679,inf,0,1,1,1,0
82763207,inf,0,1,1,1,0
83765405,inf,0,1,1,1,0
84767747,inf,0,1,1,1,0
85769856,inf,0,1,1,1,0
86772184,inf,0,1,1,1,0
87774752,inf,0,1,1,1,0
88776972,inf,0,1,1,1,0
89779195,inf,0,1,1,1,0
90781511,inf,0,1,1,1,0
91783683,inf,0,1,1,1,0
92786172,inf,0,1,1,1,0
