timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
95792972,inf,0,1,1,1,0
96795408,inf,0,1,1,1,0
97727321,inf,0,1,0,0,0
98729560,inf,0,1,0,0,0
99731979,inf,0,1,0,0,0
99802174,inf,0,0,0,0,0
100804412,inf,0,0,0,0,0
101806751,inf,0,0,0,0,0
102519118,inf,0,1,0,0,0
102738989,inf,0,0,0,0,0
103320241,inf,0,1,0,0,0
103570982,inf,0,1,1,0,0
103871416,inf,0,1,1,1,0
104873909,inf,0,1,1,1,0
105876157,inf,0,1,1,1,0
106878480,inf,0,1,1,1,0
