timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
83857941,inf,0,1,1,1,0
84860570,inf,0,1,1,1,0
85862806,inf,0,1,1,1,0
86865030,inf,0,1,1,1,0
87867260,inf,0,1,1,1,0
88869683,inf,0,1,1,1,0
89872072,inf,0,1,1,1,0
90874381,inf,0,1,1,1,0
91876768,inf,0,1,1,1,0
92878846,inf,0,1,1,1,0
