timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
842274935,inf,0,0,0,0,0,0,0,0,0,1
843282872,inf,0,0,0,0,0,0,0,0,0,1
844285868,inf,0,0,0,0,0,0,0,0,0,1
845295104,inf,0,0,0,0,0,0,0,0,0,1
846303691,inf,0,0,0,0,0,0,0,0,0,1
847307839,inf,0,0,0,0,0,0,0,0,0,1
848316169,inf,0,0,0,0,0,0,0,0,0,1
849325244,inf,0,0,0,0,0,0,0,0,0,1
850333970,inf,0,0,0,0,0,0,0,0,0,1
851337740,inf,0,0,0,0,0,0,0,0,0,1
852346603,inf,0,0,0,0,0,0,0,0,0,1
853356021,inf,0,0,0,0,0,0,0,0,0,1
854364219,inf,0,0,0,0,0,0,0,0,0,1
855373213,inf,0,0,0,0,0,0,0,0,0,1
856382059,inf,0,0,0,0,0,0,0,0,0,1
857391394,inf,0,0,0,0,0,0,0,0,0,1
858394606,inf,0,0,0,0,0,0,0,1,0,1
859403598,inf,0,0,0,0,0,0,0,1,0,1
860412535,inf,0,0,0,0,0,0,0,0,0,1
861416325,inf,0,0,0,0,0,0,0,1,0,1
862425040,inf,0,0,0,0,0,0,0,1,0,1
863433935,inf,0,0,0,0,0,0,0,1,0,1
864442623,inf,0,0,0,0,0,0,0,1,0,1
865447184,inf,0,0,0,0,0,0,0,1,0,1
866455310,inf,0,0,0,0,0,0,0,1,0,1
867464131,inf,0,0,0,0,0,0,0,0,0,1
868473019,inf,0,0,0,0,0,0,0,0,0,1
869483040,inf,0,0,0,0,0,0,0,0,0,1
870486133,inf,0,0,0,0,0,0,0,0,0,1
871494460,inf,0,0,0,0,0,0,0,0,0,1
872503258,inf,0,0,0,0,0,0,0,1,0,1
873512663,inf,0,0,0,0,0,0,0,1,0,1
874516150,inf,0,0,0,0,0,0,0,1,0,1
875524872,inf,0,0,0,0,0,0,0,1,0,1
876534157,inf,0,0,0,0,0,0,0,0,0,1
877542411,inf,0,0,0,0,0,0,0,0,0,1
878546758,inf,0,0,0,0,0,0,0,0,0,1
879555564,inf,0,0,0,0,0,0,0,1,0,1
880564087,inf,0,0,0,0,0,0,0,1,0,1
881572877,inf,0,0,0,0,0,0,0,0,0,1
882576602,inf,0,0,0,0,0,0,0,0,0,1
883585290,inf,0,0,0,0,0,0,0,0,0,1
884594116,inf,0,0,0,0,0,0,0,0,0,1
885603086,inf,0,0,0,0,0,0,0,0,0,1
886611919,inf,0,0,0,0,0,0,0,0,0,1
887615494,inf,0,0,0,0,0,0,0,0,0,1
888624811,inf,0,0,0,0,0,0,0,0,0,1
889633742,inf,0,0,0,0,0,0,0,0,0,1
890641780,inf,0,0,0,0,0,0,0,0,0,1
891646318,inf,0,0,0,0,0,0,0,0,0,1
892654455,inf,0,0,0,0,0,0,0,0,0,1
893663495,inf,0,0,0,0,0,0,0,0,0,1
894672290,inf,0,0,0,0,0,0,0,0,0,1
895676481,inf,0,0,0,0,0,0,0,0,0,1
896685708,inf,0,0,0,0,0,0,0,0,0,1
897693408,inf,0,0,0,0,0,0,0,0,0,1
898702141,inf,0,0,0,0,0,0,0,0,0,1
899706229,inf,0,0,0,0,0,0,0,0,0,1
900715046,inf,0,0,0,0,0,0,0,0,0,1
901723533,inf,0,0,0,0,0,0,0,0,0,1
902727470,inf,0,0,0,0,0,0,0,0,0,1
903736721,inf,0,0,0,0,0,0,0,0,0,1
904744945,inf,0,0,0,0,0,0,0,0,0,1
905753740,inf,0,0,0,0,0,0,0,0,0,1
906762522,inf,0,0,0,0,0,0,0,0,0,1
907771449,inf,0,0,0,0,0,0,0,0,0,1
908774994,inf,0,0,0,0,0,0,0,0,0,1
909783848,inf,0,0,0,0,0,0,0,0,0,1
910792763,inf,0,0,0,0,0,0,0,0,0,1
911796319,inf,0,0,0,0,0,0,0,1,0,1
912805307,inf,0,0,0,0,0,0,0,1,0,1
913814061,inf,0,0,0,0,0,0,0,0,0,1
914113729,inf,0,0,0,0,1,1,0,1,0,1
915122496,inf,0,0,0,0,1,1,0,1,0,1
915872009,inf,0,0,0,0,0,0,0,1,0,1
916875428,inf,0,0,0,0,0,0,0,1,0,1
917885344,inf,0,0,0,0,0,0,0,1,0,1
918892957,inf,0,0,0,0,0,0,0,1,0,1
918913369,inf,0,0,0,0,1,1,0,1,0,1
919916453,inf,0,0,0,0,1,1,0,1,0,1
920925509,inf,0,0,0,0,1,1,0,1,0,1
921934591,inf,0,0,0,0,1,1,0,1,0,1
922942761,inf,0,0,0,0,1,1,0,1,0,1
923432457,inf,0,0,0,0,0,0,0,1,0,1
924436514,inf,0,0,0,0,0,0,0,0,0,1
925444833,inf,0,0,0,0,0,0,0,1,0,1
926453800,inf,0,0,0,0,0,0,0,1,0,1
927462301,inf,0,0,0,0,0,0,0,0,0,1
928466650,inf,0,0,0,0,0,0,0,0,0,1
929474829,inf,0,0,0,0,0,0,0,0,0,1
930485152,inf,0,0,0,0,0,0,0,0,0,1
931492652,inf,0,0,0,0,0,0,0,1,0,1
932501142,inf,0,0,0,0,0,0,0,1,0,1
933505011,inf,0,0,0,0,0,0,0,1,0,1
934514292,inf,0,0,0,0,0,0,0,1,0,1
935522431,inf,0,0,0,0,0,0,0,1,0,1
936526404,inf,0,0,0,0,0,0,0,1,0,1
937534982,inf,0,0,0,0,0,0,0,1,0,1
938543745,inf,0,0,0,0,0,0,0,1,0,1
939553202,inf,0,0,0,0,0,0,0,0,0,1
940561270,inf,0,0,0,0,0,0,0,1,0,1
941565125,inf,0,0,0,0,0,0,0,1,0,1
942573948,inf,0,0,0,0,0,0,0,1,0,1
943582742,inf,0,0,0,0,0,0,0,0,0,1
944291952,inf,0,0,0,0,1,1,0,1,0,1
945295470,inf,0,0,0,0,1,1,0,1,0,1
946304222,inf,0,0,0,0,1,1,0,1,0,1
947313586,inf,0,0,0,0,1,1,0,1,0,1
948321691,inf,0,0,0,0,1,1,0,1,0,1
948646388,inf,0,0,0,0,0,0,0,1,0,1
949655692,inf,0,0,0,0,0,0,0,0,0,1
950663804,inf,0,0,0,0,0,0,0,0,1,1
951667698,inf,0,0,0,0,0,0,0,0,0,1
952677449,inf,0,0,0,0,0,0,0,0,1,1
953686329,inf,0,0,0,0,0,0,0,0,1,1
954694358,inf,0,0,0,0,0,0,0,0,0,1
955697571,inf,0,0,0,0,0,0,0,0,0,1
956706462,inf,0,0,0,0,0,0,0,0,1,1
957718744,inf,0,0,0,0,0,0,0,0,1,1
958723870,inf,0,0,0,0,0,0,0,0,1,1
959731172,inf,0,0,0,0,0,0,0,0,1,1
960736320,inf,0,0,0,0,0,0,0,0,1,1
961745105,inf,0,0,0,0,0,0,0,0,0,1
962757414,inf,0,0,0,0,0,0,0,0,0,1
963762505,inf,0,0,0,0,0,0,0,0,1,1
964769857,inf,0,0,0,0,0,0,0,0,1,1
965775140,inf,0,0,0,0,0,0,0,0,1,1
966783700,inf,0,0,0,0,0,0,0,0,1,1
967796244,inf,0,0,0,0,0,0,0,0,0,1
968809826,inf,0,0,0,0,0,0,0,0,1,1
969814931,inf,0,0,0,0,0,0,0,0,1,1
970823634,inf,0,0,0,0,0,0,0,0,0,1
971833006,inf,0,0,0,0,0,0,0,0,0,1
972836097,inf,0,0,0,0,0,0,0,0,0,1
973844922,inf,0,0,0,0,0,0,0,0,1,1
974853662,inf,0,0,0,0,0,0,0,0,0,1
975866216,inf,0,0,0,0,0,0,0,0,0,1
976876019,inf,0,0,0,0,0,0,0,0,1,1
977885904,inf,0,0,0,0,0,0,0,0,1,1
978897027,inf,0,0,0,0,0,0,0,0,0,1
979902763,inf,0,0,0,0,0,0,0,0,0,1
980906025,inf,0,0,0,0,0,0,0,0,1,1
981914725,inf,0,0,0,0,0,0,0,0,1,1
982923449,inf,0,0,0,0,0,0,0,0,1,1
983935827,inf,0,0,0,0,0,0,0,0,0,1
984939512,inf,0,0,0,0,0,0,0,0,1,1
985944727,inf,0,0,0,0,0,0,0,0,1,1
986956857,inf,0,0,0,0,0,0,0,0,1,1
987962008,inf,0,0,0,0,0,0,0,0,1,1
988966280,inf,0,0,0,0,0,0,0,0,0,1
989974732,inf,0,0,0,0,0,0,0,0,0,1
990983163,inf,0,0,0,0,0,0,0,0,0,1
991992160,inf,0,0,0,0,0,0,0,1,0,1
992995806,inf,0,0,0,0,0,0,0,1,0,1
994004429,inf,0,0,0,0,0,0,0,1,0,1
995013140,inf,0,0,0,0,0,0,0,1,0,1
996016819,inf,0,0,0,0,0,0,0,0,0,1
996965845,inf,0,0,0,0,1,1,0,1,0,1
997974291,inf,0,0,0,0,1,1,0,1,0,1
998983000,inf,0,0,0,0,1,1,0,1,0,1
999992612,inf,0,0,0,0,1,1,0,1,0,1
1000466877,inf,0,0,0,0,0,0,0,1,0,1
1001475117,inf,0,0,0,0,0,0,0,0,0,1
1002477148,inf,0,0,0,0,0,0,0,0,1,1
1003483561,inf,0,0,0,0,0,0,0,0,1,1
1004487504,inf,0,0,0,0,0,0,0,0,0,1
1005498353,inf,0,0,0,0,0,0,0,0,0,1
1006506939,inf,0,0,0,0,0,0,0,0,1,1
1007507231,inf,0,0,0,0,0,0,0,0,1,1
1008516075,inf,0,0,0,0,0,0,0,0,1,1
1009518024,inf,0,0,0,0,0,0,0,1,0,1
1010523317,inf,0,0,0,0,0,0,0,0,1,1
1011527543,inf,0,0,0,0,0,0,0,0,1,1
1012535719,inf,0,0,0,0,0,0,0,0,1,1
1013544611,inf,0,0,0,0,0,0,0,0,0,1
1014546707,inf,0,0,0,0,0,0,0,0,0,1
1015552402,inf,0,0,0,0,0,0,0,0,0,1
1016559063,inf,0,0,0,0,0,0,0,0,0,1
1017559580,inf,0,0,0,0,0,0,0,0,0,1
1018568085,inf,0,0,0,0,0,0,0,0,1,1
1019576904,inf,0,0,0,0,0,0,0,0,0,1
1020585586,inf,0,0,0,0,0,0,0,1,0,1
1021594167,inf,0,0,0,0,0,0,0,1,0,1
1022602798,inf,0,0,0,0,0,0,0,1,0,1
1023607160,inf,0,0,0,0,0,0,0,1,0,1
1024615242,inf,0,0,0,0,0,0,0,1,0,1
1025623953,inf,0,0,0,0,0,0,0,1,0,1
1026632897,inf,0,0,0,0,0,0,0,0,0,1
1027641990,inf,0,0,0,0,0,0,0,0,0,1
1028486602,inf,0,0,0,0,1,1,0,1,0,1
1029494302,inf,0,0,0,0,1,1,0,1,0,1
1030497745,inf,0,0,0,0,1,1,0,1,0,1
1031507159,inf,0,0,0,0,1,1,0,1,0,1
1032515170,inf,0,0,0,0,1,1,0,1,0,1
1033164521,inf,0,0,0,0,0,0,0,1,0,1
1034085128,inf,0,0,0,0,1,1,0,1,0,1
1035092033,inf,0,0,0,0,1,1,0,1,0,1
1036095621,inf,0,0,0,0,1,1,0,1,0,1
1036125850,inf,0,0,0,0,0,0,0,1,0,1
1037134854,inf,0,0,0,0,0,0,0,1,0,1
1038142965,inf,0,0,0,0,0,0,0,1,0,1
1039146889,inf,0,0,0,0,0,0,0,1,1,1
1040155624,inf,0,0,0,0,0,0,0,1,1,1
1041167840,inf,0,0,0,0,0,0,0,1,0,1
1042172854,inf,0,0,0,0,0,0,0,1,0,1
1043176604,inf,0,0,0,0,0,0,0,1,1,1
1044185463,inf,0,0,0,0,0,0,0,1,1,1
1045197819,inf,0,0,0,0,0,0,0,0,1,1
1046202748,inf,0,0,0,0,0,0,0,0,0,1
1046472540,inf,0,0,0,0,1,1,0,1,0,1
1047476189,inf,0,0,0,0,1,1,0,1,0,1
1048486321,inf,0,0,0,0,1,1,0,1,0,1
1049493768,inf,0,0,0,0,1,1,0,1,0,1
1050132894,inf,0,0,0,0,0,0,0,1,0,1
1051136528,inf,0,0,0,0,0,0,0,0,0,1
1052148992,inf,0,0,0,0,0,0,0,0,1,1
1053154460,inf,0,0,0,0,0,0,0,0,1,1
1054156218,inf,0,0,0,0,0,0,0,0,0,1
1055156358,inf,0,0,0,0,0,0,0,0,0,1
1056165195,inf,0,0,0,0,0,0,0,0,0,1
1057174409,inf,0,0,0,0,0,0,0,0,1,1
1058176180,inf,0,0,0,0,0,0,0,0,0,1
1059176285,inf,0,0,0,0,0,0,0,0,1,1
1060185291,inf,0,0,0,0,0,0,0,0,1,1
1061193794,inf,0,0,0,0,0,0,0,0,1,1
1062196053,inf,0,0,0,0,0,0,0,0,1,1
1063204797,inf,0,0,0,0,0,0,0,0,0,1
1064204979,inf,0,0,0,0,0,0,0,0,1,1
1065207312,inf,0,0,0,0,0,0,0,0,1,1
1066211123,inf,0,0,0,0,0,0,0,0,0,1
1067216287,inf,0,0,0,0,0,0,0,0,0,1
1068224911,inf,0,0,0,0,0,0,0,0,1,1
1069237204,inf,0,0,0,0,0,0,0,0,1,1
1070242409,inf,0,0,0,0,0,0,0,0,0,1
1071246062,inf,0,0,0,0,0,0,0,0,0,1
1072254728,inf,0,0,0,0,0,0,0,1,0,1
1073264018,inf,0,0,0,0,0,0,0,1,0,1
1074272794,inf,0,0,0,0,0,0,0,1,0,1
1075276057,inf,0,0,0,0,0,0,0,1,0,1
1076285911,inf,0,0,0,0,0,0,0,0,0,1
1077104690,inf,0,0,0,0,1,1,0,1,0,1
1078112347,inf,0,0,0,0,1,1,0,1,0,1
1079120960,inf,0,0,0,0,1,1,0,1,0,1
1080125310,inf,0,0,0,0,1,1,0,1,0,1
1081133688,inf,0,0,0,0,1,1,0,1,0,1
1081173447,inf,0,0,0,0,0,1,0,1,1,1
1082185795,inf,0,0,0,0,0,1,0,1,1,1
1083189485,inf,0,0,0,0,0,1,0,1,1,1
1083235741,inf,0,0,0,0,1,1,0,1,0,1
1084248407,inf,0,0,0,0,1,1,0,1,0,1
1084434398,inf,0,0,0,0,0,0,0,1,0,1
1085442948,inf,0,0,0,0,0,0,0,0,0,1
1086455646,inf,0,0,0,0,0,0,0,0,0,1
1087465687,inf,0,0,0,0,0,0,0,1,0,1
1088474132,inf,0,0,0,0,0,0,0,1,0,1
1089487886,inf,0,0,0,0,0,0,0,0,1,1
1090491749,inf,0,0,0,0,0,0,0,1,1,1
1091495589,inf,0,0,0,0,0,0,0,1,1,1
1092497557,inf,0,0,0,0,0,0,0,1,0,1
1093497784,inf,0,0,0,0,0,0,0,0,1,1
1094499938,inf,0,0,0,0,0,0,0,1,0,1
1095505366,inf,0,0,0,0,0,0,0,1,1,1
1096514082,inf,0,0,0,0,0,0,0,1,1,1
1097522931,inf,0,0,0,0,0,0,0,1,0,1
1098526481,inf,0,0,0,0,0,0,0,1,0,1
1099535122,inf,0,0,0,0,0,0,0,1,0,1
1100547506,inf,0,0,0,0,0,0,0,1,0,1
1101553154,inf,0,0,0,0,0,0,0,0,0,1
1102556926,inf,0,0,0,0,0,0,0,0,0,1
1103465325,inf,0,0,0,0,1,1,0,1,0,1
1104474089,inf,0,0,0,0,1,1,0,1,0,1
1105432836,inf,0,0,0,0,0,0,0,1,0,1
1106436955,inf,0,0,0,0,0,0,0,1,0,1
1107445775,inf,0,0,0,0,0,0,0,0,0,1
1108454578,inf,0,0,0,0,0,0,0,0,0,1
1109457897,inf,0,0,0,0,0,0,0,0,0,1
1110467148,inf,0,0,0,0,0,0,0,0,0,1
1111475300,inf,0,0,0,0,0,0,0,0,0,1
1112485248,inf,0,0,0,0,0,0,0,0,0,1
1113493201,inf,0,0,0,0,0,0,0,0,0,1
1114501601,inf,0,0,0,0,0,0,0,0,0,1
1115505718,inf,0,0,0,0,0,0,0,0,0,1
1116514315,inf,0,0,0,0,0,0,0,0,0,1
1117522504,inf,0,0,0,0,0,0,0,0,0,1
1118526987,inf,0,0,0,0,0,0,0,0,0,1
1119535204,inf,0,0,0,0,0,0,0,0,0,1
1120543740,inf,0,0,0,0,0,0,0,0,0,1
1121547668,inf,0,0,0,0,0,0,0,0,0,1
1121707493,inf,0,0,0,0,1,1,0,1,0,1
1122716000,inf,0,0,0,0,1,1,0,1,0,1
1123725593,inf,0,0,0,0,1,1,0,1,0,1
1124733571,inf,0,0,0,0,1,1,0,1,0,1
1125745933,inf,0,0,0,0,1,1,0,1,0,1
1126035693,inf,0,0,0,0,0,1,0,1,1,1
1126985765,inf,0,0,0,0,1,1,0,1,0,1
1127994617,inf,0,0,0,0,1,1,0,1,0,1
1128024620,inf,0,0,0,0,0,0,0,1,0,1
1129033400,inf,0,0,0,0,0,0,0,0,0,1
1129253453,inf,0,0,0,0,1,1,0,1,0,1
1129547656,inf,0,0,0,0,0,0,0,1,0,1
1130556199,inf,0,0,0,0,0,0,0,0,0,1
1131565512,inf,0,0,0,0,0,0,0,0,0,1
1132574254,inf,0,0,0,0,0,0,0,0,0,1
1133582422,inf,0,0,0,0,0,0,0,0,0,1
1134586788,inf,0,0,0,0,0,0,0,0,0,1
1135595189,inf,0,0,0,0,0,0,0,0,0,1
1136603682,inf,0,0,0,0,0,0,0,0,0,1
1137613066,inf,0,0,0,0,0,0,0,0,0,1
1138616154,inf,0,0,0,0,0,0,0,0,0,1
1139625074,inf,0,0,0,0,0,0,0,0,0,1
1140064526,inf,0,0,0,0,1,1,0,1,0,1
1140164813,inf,0,0,0,0,0,0,0,1,0,1
1141173727,inf,0,0,0,0,0,0,0,0,0,1
1142182041,inf,0,0,0,0,0,0,0,0,0,1
1143185730,inf,0,0,0,0,0,0,0,1,0,1
1144194515,inf,0,0,0,0,0,0,0,1,0,1
1145206978,inf,0,0,0,0,0,0,0,1,0,1
1146210661,inf,0,0,0,0,0,0,0,0,0,1
1146986027,inf,0,0,0,0,1,1,0,1,0,1
1147994724,inf,0,0,0,0,1,1,0,1,0,1
1149003281,inf,0,0,0,0,1,1,0,1,0,1
1150012294,inf,0,0,0,0,1,1,0,1,0,1
1151015784,inf,0,0,0,0,1,1,0,1,0,1
1152025410,inf,0,0,0,0,1,1,0,1,0,1
1153033611,inf,0,0,0,0,1,1,1,0,0,1
1153663061,inf,0,1,0,0,1,1,1,0,0,1
1154022090,inf,0,1,1,0,1,1,1,0,0,1
1154361643,inf,0,1,1,1,1,1,1,0,0,1
1155365643,inf,0,1,1,1,1,1,1,0,0,1
1156374764,inf,0,1,1,1,1,1,1,0,0,1
