timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
557293942,inf,0,1,1,1,0,0,1,0,0,1
558301681,inf,0,1,1,1,0,0,1,0,0,1
559311146,inf,0,1,1,1,0,0,1,0,0,1
560319656,inf,0,1,1,1,0,0,1,0,0,1
561323484,inf,0,1,1,1,0,0,1,0,0,1
562333110,inf,0,1,1,1,0,0,1,0,0,1
563341413,inf,0,1,1,1,0,0,1,0,0,1
564350658,inf,0,1,1,1,0,0,1,0,0,1
565359417,inf,0,1,1,1,0,0,1,0,0,1
566363277,inf,0,1,1,1,0,0,1,0,0,1
567372882,inf,0,1,1,1,0,0,1,0,0,1
568381567,inf,0,1,1,1,0,0,1,0,0,1
