timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
243561596,inf,1,0,0,0,0
244573575,inf,1,0,0,0,0
245592553,inf,1,0,0,0,0
246609591,inf,1,0,0,0,0
247628814,inf,1,0,0,0,0
248648611,inf,1,0,0,0,0
249667573,inf,1,0,0,0,0
250681599,inf,1,0,0,0,0
251685591,inf,1,0,0,0,0
252696614,inf,1,0,0,0,0
253710641,inf,1,0,0,0,0
254726523,inf,1,0,0,0,0
255738511,inf,1,0,0,0,0
256755393,inf,1,0,0,0,0
257774509,inf,1,0,0,0,0
258785590,inf,1,0,0,0,0
259804562,inf,1,0,0,0,0
260823584,inf,1,0,0,0,0
261841700,inf,1,0,0,0,0
262848565,inf,1,0,0,0,0
263858510,inf,1,0,0,0,0
264877715,inf,1,0,0,0,0
265889573,inf,1,0,0,0,0
266901594,inf,1,0,0,0,0
267916568,inf,1,0,0,0,0
268921648,inf,1,0,0,0,0
269941572,inf,1,0,0,0,0
270952569,inf,1,0,0,0,0
271969597,inf,1,0,0,0,0
272987411,inf,1,0,0,0,0
274003630,inf,1,0,0,0,0
275018515,inf,1,0,0,0,0
276031842,inf,1,0,0,0,0
277044569,inf,1,0,0,0,0
278055581,inf,1,0,0,0,0
279071636,inf,1,0,0,0,0
280092559,inf,1,0,0,0,0
281111589,inf,1,0,0,0,0
282127586,inf,1,0,0,0,0
283140558,inf,1,0,0,0,0
284156241,inf,1,0,0,0,0
285156790,inf,1,0,0,0,0
286172412,inf,1,0,0,0,0
287184564,inf,1,0,0,0,0
288200564,inf,1,0,0,0,0
289216800,inf,1,0,0,0,0
290232659,inf,1,0,0,0,0
291252945,inf,1,0,0,0,0
292272565,inf,1,0,0,0,0
293281598,inf,1,0,0,0,0
294298604,inf,1,0,0,0,0
295303573,inf,1,0,0,0,0
296318509,inf,1,0,0,0,0
297333608,inf,1,0,0,0,0
298344584,inf,1,0,0,0,0
299360394,inf,1,0,0,0,0
300372559,inf,1,0,0,0,0
301382563,inf,1,0,0,0,0
302399573,inf,1,0,0,0,0
303399966,inf,1,0,0,0,0
304416021,inf,1,0,0,0,0
305432551,inf,1,0,0,0,0
306445424,inf,1,0,0,0,0
307451570,inf,1,0,0,0,0
308468177,inf,1,0,0,0,0
309485590,inf,1,0,0,0,0
310500565,inf,1,0,0,0,0
311519581,inf,1,0,0,0,0
312533594,inf,1,0,0,0,0
313550510,inf,1,0,0,0,0
314562164,inf,1,0,0,0,0
315573742,inf,1,0,0,0,0
316593591,inf,1,0,0,0,0
317610510,inf,1,0,0,0,0
318623032,inf,1,0,0,0,0
319636555,inf,1,0,0,0,0
320641590,inf,1,0,0,0,0
321650509,inf,1,0,0,0,0
322664559,inf,1,0,0,0,0
323680779,inf,1,0,0,0,0
324697592,inf,1,0,0,0,0
325712554,inf,1,0,0,0,0
326728559,inf,1,0,0,0,0
327742510,inf,1,0,0,0,0
328751853,inf,1,0,0,0,0
329769851,inf,1,0,0,0,0
330781782,inf,1,0,0,0,0
331796579,inf,1,0,0,0,0
332797032,inf,1,0,0,0,0
333807576,inf,1,0,0,0,0
334825599,inf,1,0,0,0,0
335840825,inf,1,0,0,0,0
336856234,inf,1,0,0,0,0
337874561,inf,1,0,0,0,0
338890510,inf,1,0,0,0,0
339904622,inf,1,0,0,0,0
340919046,inf,1,0,0,0,0
341938582,inf,1,0,0,0,0
342941618,inf,1,0,0,0,0
343959978,inf,1,0,0,0,0
344975038,inf,1,0,0,0,0
345988565,inf,1,0,0,0,0
347001590,inf,1,0,0,0,0
348003949,inf,1,0,0,0,0
349008566,inf,1,0,0,0,0
350022523,inf,1,0,0,0,0
351034647,inf,1,0,0,0,0
352035601,inf,1,0,0,0,0
353052575,inf,1,0,0,0,0
354068568,inf,1,0,0,0,0
355086517,inf,1,0,0,0,0
356099037,inf,1,0,0,0,0
357114572,inf,1,0,0,0,0
358121590,inf,1,0,0,0,0
359138633,inf,1,0,0,0,0
360159574,inf,1,0,0,0,0
361173592,inf,1,0,0,0,0
362192623,inf,1,0,0,0,0
363201568,inf,1,0,0,0,0
364218606,inf,1,0,0,0,0
365223825,inf,1,0,0,0,0
366241592,inf,1,0,0,0,0
367260898,inf,1,0,0,0,0
368276559,inf,1,0,0,0,0
369289608,inf,1,0,0,0,0
370289609,inf,1,0,0,0,0
371303579,inf,1,0,0,0,0
372319568,inf,1,0,0,0,0
373336569,inf,1,0,0,0,0
374353568,inf,1,0,0,0,0
375371575,inf,1,0,0,0,0
376387572,inf,1,0,0,0,0
377388074,inf,1,0,0,0,0
378403571,inf,1,0,0,0,0
379417598,inf,1,0,0,0,0
380420568,inf,1,0,0,0,0
381438511,inf,1,0,0,0,0
382452620,inf,1,0,0,0,0
383464625,inf,1,0,0,0,0
384477036,inf,1,0,0,0,0
385492578,inf,1,0,0,0,0
386506517,inf,1,0,0,0,0
387520566,inf,1,0,0,0,0
388536559,inf,1,0,0,0,0
389537874,inf,1,0,0,0,0
390546623,inf,1,0,0,0,0
391565805,inf,1,0,0,0,0
392583992,inf,1,0,0,0,0
393598583,inf,1,0,0,0,0
394616067,inf,1,0,0,0,0
395633592,inf,1,0,0,0,0
396652558,inf,1,0,0,0,0
397664559,inf,1,0,0,0,0
398679575,inf,1,0,0,0,0
399680048,inf,1,0,0,0,0
400693591,inf,1,0,0,0,0
401698510,inf,1,0,0,0,0
402706511,inf,1,0,0,0,0
403716574,inf,1,0,0,0,0
404734522,inf,1,0,0,0,0
405748593,inf,1,0,0,0,0
406761594,inf,1,0,0,0,0
407768559,inf,1,0,0,0,0
408769860,inf,1,0,0,0,0
409783576,inf,1,0,0,0,0
410796751,inf,1,0,0,0,0
411809592,inf,1,0,0,0,0
412821584,inf,1,0,0,0,0
413840552,inf,1,0,0,0,0
414840655,inf,1,0,0,0,0
415858516,inf,1,0,0,0,0
416877849,inf,1,0,0,0,0
417896001,inf,1,0,0,0,0
418908131,inf,1,0,0,0,0
419919567,inf,1,0,0,0,0
420932502,inf,1,0,0,0,0
421950526,inf,1,0,0,0,0
422951032,inf,1,0,0,0,0
423967543,inf,1,0,0,0,0
424987591,inf,1,0,0,0,0
425998517,inf,1,0,0,0,0
427017596,inf,1,0,0,0,0
428032573,inf,1,0,0,0,0
429043568,inf,1,0,0,0,0
430055571,inf,1,0,0,0,0
431063570,inf,1,0,0,0,0
432078509,inf,1,0,0,0,0
433093152,inf,1,0,0,0,0
434106525,inf,1,0,0,0,0
435123585,inf,1,0,0,0,0
436140563,inf,1,0,0,0,0
437154509,inf,1,0,0,0,0
438167625,inf,1,0,0,0,0
439183573,inf,1,0,0,0,0
440200568,inf,1,0,0,0,0
441218510,inf,1,0,0,0,0
442236203,inf,1,0,0,0,0
443248559,inf,1,0,0,0,0
444267573,inf,1,0,0,0,0
445283580,inf,1,0,0,0,0
446303578,inf,1,0,0,0,0
447322509,inf,1,0,0,0,0
448332567,inf,1,0,0,0,0
449333348,inf,1,0,0,0,0
450346510,inf,1,0,0,0,0
451356618,inf,1,0,0,0,0
452372550,inf,1,0,0,0,0
453384570,inf,1,0,0,0,0
454396564,inf,1,0,0,0,0
455412652,inf,1,0,0,0,0
456427627,inf,1,0,0,0,0
457438539,inf,1,0,0,0,0
458453592,inf,1,0,0,0,0
459466521,inf,1,0,0,0,0
460467571,inf,1,0,0,0,0
461471846,inf,1,0,0,0,0
462484567,inf,1,0,0,0,0
463501844,inf,1,0,0,0,0
464517716,inf,1,0,0,0,0
465534539,inf,1,0,0,0,0
466545592,inf,1,0,0,0,0
467561990,inf,1,0,0,0,0
468580560,inf,1,0,0,0,0
469596565,inf,1,0,0,0,0
470611581,inf,1,0,0,0,0
471624625,inf,1,0,0,0,0
472641645,inf,1,0,0,0,0
473656557,inf,1,0,0,0,0
474672550,inf,1,0,0,0,0
475687573,inf,1,0,0,0,0
476699575,inf,1,0,0,0,0
477707575,inf,1,0,0,0,0
478714520,inf,1,0,0,0,0
479729853,inf,1,0,0,0,0
480730515,inf,1,0,0,0,0
481747580,inf,1,0,0,0,0
482763589,inf,1,0,0,0,0
483776893,inf,1,0,0,0,0
484792658,inf,1,0,0,0,0
485804562,inf,1,0,0,0,0
486814509,inf,1,0,0,0,0
487817592,inf,1,0,0,0,0
488833623,inf,1,0,0,0,0
489837598,inf,1,0,0,0,0
490852166,inf,1,0,0,0,0
491862510,inf,1,0,0,0,0
492862523,inf,1,0,0,0,0
493880564,inf,1,0,0,0,0
494900564,inf,1,0,0,0,0
495914509,inf,1,0,0,0,0
496915856,inf,1,0,0,0,0
497931973,inf,1,0,0,0,0
498942567,inf,1,0,0,0,0
499944571,inf,1,0,0,0,0
500948138,inf,1,0,0,0,0
501966513,inf,1,0,0,0,0
502975628,inf,1,0,0,0,0
503988564,inf,1,0,0,0,0
505005592,inf,1,0,0,0,0
506018508,inf,1,0,0,0,0
507036169,inf,1,0,0,0,0
508048625,inf,1,0,0,0,0
509060568,inf,1,0,0,0,0
510079568,inf,1,0,0,0,0
511093451,inf,1,0,0,0,0
512105599,inf,1,0,0,0,0
513126575,inf,1,0,0,0,0
514140751,inf,1,0,0,0,0
515158510,inf,1,0,0,0,0
516170523,inf,1,0,0,0,0
517185597,inf,1,0,0,0,0
518203625,inf,1,0,0,0,0
519214525,inf,1,0,0,0,0
520236190,inf,1,0,0,0,0
521254559,inf,1,0,0,0,0
522266662,inf,1,0,0,0,0
523287570,inf,1,0,0,0,0
524305596,inf,1,0,0,0,0
525321841,inf,1,0,0,0,0
526334511,inf,1,0,0,0,0
527345605,inf,1,0,0,0,0
528359394,inf,1,0,0,0,0
529371576,inf,1,0,0,0,0
530389702,inf,1,0,0,0,0
531405012,inf,1,0,0,0,0
532422509,inf,1,0,0,0,0
533441575,inf,1,0,0,0,0
534456559,inf,1,0,0,0,0
535471851,inf,1,0,0,0,0
536488566,inf,1,0,0,0,0
537501590,inf,1,0,0,0,0
538502510,inf,1,0,0,0,0
539516567,inf,1,0,0,0,0
540531576,inf,1,0,0,0,0
541548551,inf,1,0,0,0,0
542561596,inf,1,0,0,0,0
543575581,inf,1,0,0,0,0
544593032,inf,1,0,0,0,0
545605329,inf,1,0,0,0,0
546614511,inf,1,0,0,0,0
547616560,inf,1,0,0,0,0
548628959,inf,1,0,0,0,0
549646524,inf,1,0,0,0,0
550653648,inf,1,0,0,0,0
551666509,inf,1,0,0,0,0
552684551,inf,1,0,0,0,0
553698516,inf,1,0,0,0,0
554717609,inf,1,0,0,0,0
555727572,inf,1,0,0,0,0
556731568,inf,1,0,0,0,0
557751573,inf,1,0,0,0,0
558770509,inf,1,0,0,0,0
559786521,inf,1,0,0,0,0
560799874,inf,1,0,0,0,0
561816559,inf,1,0,0,0,0
562817842,inf,1,0,0,0,0
563832649,inf,1,0,0,0,0
564850509,inf,1,0,0,0,0
565865590,inf,1,0,0,0,0
566878562,inf,1,0,0,0,0
567890561,inf,1,0,0,0,0
568900560,inf,1,0,0,0,0
569912560,inf,1,0,0,0,0
570928551,inf,1,0,0,0,0
571944553,inf,1,0,0,0,0
572953590,inf,1,0,0,0,0
573965569,inf,1,0,0,0,0
574966039,inf,1,0,0,0,0
575979577,inf,1,0,0,0,0
576997332,inf,1,0,0,0,0
578004564,inf,1,0,0,0,0
579016753,inf,1,0,0,0,0
580030517,inf,1,0,0,0,0
581048584,inf,1,0,0,0,0
582064564,inf,1,0,0,0,0
583076564,inf,1,0,0,0,0
584094509,inf,1,0,0,0,0
585110530,inf,1,0,0,0,0
586130245,inf,1,0,0,0,0
587143036,inf,1,0,0,0,0
588145600,inf,1,0,0,0,0
589157741,inf,1,0,0,0,0
590164568,inf,1,0,0,0,0
591179575,inf,1,0,0,0,0
592190509,inf,1,0,0,0,0
593208570,inf,1,0,0,0,0
594227595,inf,1,0,0,0,0
595243575,inf,1,0,0,0,0
596252550,inf,1,0,0,0,0
597269568,inf,1,0,0,0,0
598281054,inf,1,0,0,0,0
599294515,inf,1,0,0,0,0
600314513,inf,1,0,0,0,0
601326512,inf,1,0,0,0,0
602341575,inf,1,0,0,0,0
603359573,inf,1,0,0,0,0
604380206,inf,1,0,0,0,0
605394526,inf,1,0,0,0,0
606399575,inf,1,0,0,0,0
607414510,inf,1,0,0,0,0
608432762,inf,1,0,0,0,0
609449598,inf,1,0,0,0,0
610464795,inf,1,0,0,0,0
611481843,inf,1,0,0,0,0
612490510,inf,1,0,0,0,0
613503569,inf,1,0,0,0,0
614503577,inf,1,0,0,0,0
615515030,inf,1,0,0,0,0
616526509,inf,1,0,0,0,0
617547381,inf,1,0,0,0,0
618566509,inf,1,0,0,0,0
619584616,inf,1,0,0,0,0
620604646,inf,1,0,0,0,0
621619577,inf,1,0,0,0,0
622634514,inf,1,0,0,0,0
623646512,inf,1,0,0,0,0
624664554,inf,1,0,0,0,0
625683398,inf,1,0,0,0,0
626699339,inf,1,0,0,0,0
627701187,inf,1,0,0,0,0
628720634,inf,1,0,0,0,0
629739858,inf,1,0,0,0,0
630756566,inf,1,0,0,0,0
631768580,inf,1,0,0,0,0
632784573,inf,1,0,0,0,0
633800570,inf,1,0,0,0,0
634812564,inf,1,0,0,0,0
635826561,inf,1,0,0,0,0
636838563,inf,1,0,0,0,0
637839625,inf,1,0,0,0,0
638857573,inf,1,0,0,0,0
639871572,inf,1,0,0,0,0
640885590,inf,1,0,0,0,0
641886511,inf,1,0,0,0,0
642906104,inf,1,0,0,0,0
643923573,inf,1,0,0,0,0
644939779,inf,1,0,0,0,0
645957645,inf,1,0,0,0,0
646976089,inf,1,0,0,0,0
647990509,inf,1,0,0,0,0
649006517,inf,1,0,0,0,0
650024571,inf,1,0,0,0,0
651042569,inf,1,0,0,0,0
652058509,inf,1,0,0,0,0
653073612,inf,1,0,0,0,0
654075627,inf,1,0,0,0,0
