timestamp,timestamp_sample,device_id,error_count,pressure,temperature
598117498,598117490,3997730,0,937.44995,33.239998
598127531,598127523,3997730,0,937.47,33.239998
599121487,599121479,3997730,0,937.44995,33.239998
600125631,600125622,3997730,0,937.45996,33.23
601119536,601119499,3997730,0,937.44995,33.23
602123680,602123672,3997730,0,937.43,33.23
603107798,603107789,3997730,0,937.44995,33.23
604112075,604112065,3997730,0,937.43,33.23
605116299,605116291,3997730,0,937.39996,33.219997
606120528,606120520,3997730,0,937.44,33.219997
607124681,607124673,3997730,0,937.38,33.219997
608118830,608118790,3997730,0,937.38,33.219997
609123038,609123029,3997730,0,937.39996,33.21
610117209,610117201,3997730,0,937.43,33.21
611121248,611121240,3997730,0,937.38,33.2
612105295,612105287,3997730,0,937.48,33.2
613109493,613109484,3997730,0,937.48,33.18
614113526,614113518,3997730,0,937.52997,33.18
615117956,615117948,3997730,0,937.43,33.17
616121726,616121716,3997730,0,937.49,33.149998
617125933,617125924,3997730,0,937.48,33.14
