timestamp,timestamp_sample,device_id,error_count,pressure,temperature
23802062,23802054,3997730,0,937.05,32.36
23822121,23822113,3997730,0,937.04,32.37
24806079,24806070,3997730,0,937.05,32.38
25810341,25810332,3997730,0,937.06,32.39
26814426,26814418,3997730,0,937.06,32.399998
27818320,27818310,3997730,0,937.07996,32.41
28812525,28812516,3997730,0,937.07996,32.42
29816654,29816646,3997730,0,937.06,32.43
30810950,30810941,3997730,0,937.04,32.44
31814927,31814919,3997730,0,937.02997,32.45
32819178,32819169,3997730,0,937.07,32.46
33803137,33803100,3997730,0,937.11,32.469997
34807530,34807522,3997730,0,937.06,32.489998
