timestamp,timestamp_sample,device_id,error_count,pressure,temperature
704926167,704926150,3997714,0,470.19,26.619999
705903542,705903521,3997714,0,470.25,26.65
706910357,706910343,3997714,0,470.24,26.67
707917437,707917423,3997714,0,470.24,26.67
708914334,708914316,3997714,0,470.25,26.65
709911485,709911472,3997714,0,470.22,26.609999
710918344,710918331,3997714,0,470.24,26.56
711905090,711905076,3997714,0,470.28998,26.51
712912227,712912214,3997714,0,470.27,26.439999
713919481,713919467,3997714,0,470.25,26.369999
714916324,714916310,3997714,0,470.22,26.289999
