timestamp,timestamp_sample,device_id,error_count,pressure,temperature
30632485,30632477,3997730,0,931.25,31.679998
30642524,30642516,3997730,0,931.20996,31.679998
31636815,31636804,3997730,0,931.19995,31.71
32640824,32640817,3997730,0,931.25,31.73
33624554,33624546,3997730,0,931.25,31.75
34628553,34628544,3997730,0,931.20996,31.779999
35632708,35632700,3997730,0,931.20996,31.789999
36636832,36636823,3997730,0,931.25,31.82
37631042,37631034,3997730,0,931.19,31.84
38635159,38635151,3997730,0,931.24,31.859999
39639342,39639334,3997730,0,931.20996,31.88
40633407,40633399,3997730,0,931.25,31.91
41637452,41637444,3997730,0,931.17,31.929998
