timestamp,timestamp_sample,device_id,error_count,pressure,temperature
208614939,208614931,3997730,0,937.32996,32.8
208635000,208634992,3997730,0,937.32,32.8
209618891,209618882,3997730,0,937.3,32.8
210622987,210622979,3997730,0,937.33997,32.809998
211627214,211627206,3997730,0,937.33997,32.809998
212631296,212631288,3997730,0,937.35,32.809998
213625422,213625414,3997730,0,937.36,32.82
214629500,214629492,3997730,0,937.32,32.82
215623744,215623735,3997730,0,937.32,32.82
216627700,216627692,3997730,0,937.35,32.829998
217611804,217611792,3997730,0,937.33997,32.829998
218615941,218615933,3997730,0,937.35,32.829998
219619881,219619873,3997730,0,937.32,32.84
