timestamp,timestamp_sample,device_id,error_count,pressure,temperature
278139514,278139506,3997730,0,931.27997,34.82
278962684,278962676,3997730,0,931.27997,34.829998
279966886,279966878,3997730,0,931.27997,34.829998
280950967,280950959,3997730,0,931.27997,34.84
281955366,281955358,3997730,0,931.31,34.85
282959337,282959329,3997730,0,931.3,34.86
283963511,283963501,3997730,0,931.27997,34.86
284967666,284967658,3997730,0,931.31,34.88
285961637,285961629,3997730,0,931.31,34.88
286965774,286965766,3997730,0,931.25,34.89
287969861,287969853,3997730,0,931.33997,34.899998
288963802,288963794,3997730,0,931.29,34.899998
289967964,289967955,3997730,0,931.24,34.91
290952185,290952177,3997730,0,931.3,34.92
291956419,291956410,3997730,0,931.22,34.93
292960401,292960393,3997730,0,931.26996,34.94
293964330,293964322,3997730,0,931.31,34.94
294968513,294968505,3997730,0,931.26996,34.94
295962394,295962384,3997730,0,931.27997,34.94
296966565,296966556,3997730,0,931.26996,34.95
297960623,297960614,3997730,0,931.3,34.95
298964821,298964813,3997730,0,931.24,34.95
299948996,299948989,3997730,0,931.20996,34.96
300952925,300952917,3997730,0,931.25995,34.96
301957172,301957164,3997730,0,931.24,34.96
302961164,302961156,3997730,0,931.19995,34.96
303965177,303965169,3997730,0,931.26996,34.96
304969353,304969345,3997730,0,931.31,34.96
305963338,305963328,3997730,0,931.29,34.96
306967372,306967364,3997730,0,931.27997,34.96
307961370,307961361,3997730,0,931.29,34.96
308965401,308965392,3997730,0,931.36,34.96
