timestamp,timestamp_sample,device_id,error_count,pressure,temperature
84448736,84448728,3997730,0,937.06,33.1
84468934,84468900,3997730,0,937.04,33.1
85452896,85452889,3997730,0,937.12,33.11
86457154,86457145,3997730,0,937.02997,33.12
87451204,87451194,3997730,0,937.02997,33.12
88455174,88455166,3997730,0,937.06,33.13
89449256,89449248,3997730,0,937.06,33.14
90453363,90453355,3997730,0,937.08997,33.149998
91437652,91437643,3997730,0,937.08997,33.149998
92441617,92441609,3997730,0,937.07996,33.16
