timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1508028435,1508028421,3997714,0,470.37997,25.939999
1509015656,1509015643,3997714,0,470.41998,25.97
1510002603,1510002587,3997714,0,470.41998,26.0
1511009643,1511009630,3997714,0,470.43,26.019999
1512016759,1512016746,3997714,0,470.4,26.01
1513013611,1513013597,3997714,0,470.43,26.01
1514020707,1514020694,3997714,0,470.44998,25.99
1515017356,1515017343,3997714,0,470.46,25.97
1516004293,1516004277,3997714,0,470.34,25.939999
1517011079,1517011065,3997714,0,470.36,25.9
1518018198,1518018184,3997714,0,470.28,25.869999
1519014992,1519014976,3997714,0,470.27,25.849998
1520011854,1520011833,3997714,0,470.21,25.849998
1521018815,1521018802,3997714,0,470.19998,25.849998
1522005455,1522005442,3997714,0,470.16998,25.869999
1523012685,1523012668,3997714,0,470.11,25.89
1524019464,1524019450,3997714,0,470.11,25.92
1525016260,1525016237,3997714,0,470.11,25.939999
1526013396,1526013382,3997714,0,470.11,25.96
1527020556,1527020542,3997714,0,470.08,25.97
1528007510,1528007497,3997714,0,470.09,25.98
1529014710,1529014697,3997714,0,470.12,25.99
1530011838,1530011825,3997714,0,470.03998,25.98
1531018785,1531018771,3997714,0,470.03998,25.98
1532015570,1532015557,3997714,0,469.99,25.97
1533002624,1533002611,3997714,0,469.94998,25.939999
1534009458,1534009445,3997714,0,469.99,25.9
1535016581,1535016567,3997714,0,470.00998,25.859999
1536013383,1536013370,3997714,0,469.99,25.82
1537020517,1537020503,3997714,0,470.08,25.789999
1538017213,1538017200,3997714,0,470.06998,25.76
1539004368,1539004148,3997714,0,470.03998,25.76
1540011160,1540011147,3997714,0,470.03998,25.76
1541018385,1541018371,3997714,0,470.03998,25.76
1542015258,1542015245,3997714,0,470.00998,25.76
1543012323,1543012309,3997714,0,470.05,25.769999
1544019212,1544019199,3997714,0,470.06,25.779999
1545005968,1545005955,3997714,0,470.00998,25.779999
1546012981,1546012967,3997714,0,470.03998,25.789999
