timestamp,timestamp_sample,device_id,error_count,pressure,temperature
154784460,154784446,3997714,0,470.16,31.56
155771583,155771570,3997714,0,470.18,31.57
156768667,156768654,3997714,0,470.16,31.58
157765575,157765561,3997714,0,470.16998,31.58
158772654,158772641,3997714,0,470.18,31.58
159759649,159759636,3997714,0,470.15,31.57
160766534,160766520,3997714,0,470.12997,31.55
161773529,161773512,3997714,0,470.18,31.539999
162770511,162770498,3997714,0,470.15,31.529999
163767320,163767307,3997714,0,470.15,31.519999
164774255,164774241,3997714,0,470.13998,31.51
