timestamp,timestamp_sample,device_id,error_count,pressure,temperature
79017023,79017015,3997730,0,938.19995,38.95
79037082,79037074,3997730,0,938.25995,38.96
80021312,80021302,3997730,0,938.22,38.95
81025329,81025321,3997730,0,938.20996,38.94
82029330,82029322,3997730,0,938.19,38.94
83033270,83033262,3997730,0,938.23,38.94
84027311,84027303,3997730,0,938.19,38.93
85031295,85031286,3997730,0,938.22,38.93
86025198,86025190,3997730,0,938.19995,38.93
87029201,87029192,3997730,0,938.25,38.92
88033301,88033289,3997730,0,938.17,38.92
89017344,89017336,3997730,0,938.19,38.92
90021277,90021268,3997730,0,938.20996,38.92
91025436,91025428,3997730,0,938.24,38.91
92029627,92029619,3997730,0,938.22,38.91
93033440,93033431,3997730,0,938.29,38.91
94027509,94027501,3997730,0,938.25,38.91
95031412,95031404,3997730,0,938.18,38.899998
96025319,96025311,3997730,0,938.13995,38.89
97029635,97029626,3997730,0,938.16,38.89
98033650,98033642,3997730,0,938.23,38.89
99017585,99017528,3997730,0,938.12,38.879997
100022143,100022134,3997730,0,938.13995,38.87
101026337,101026329,3997730,0,938.13995,38.87
102030509,102030501,3997730,0,938.13,38.86
103024684,103024676,3997730,0,938.08997,38.85
104028741,104028734,3997730,0,938.00995,38.84
105032988,105032978,3997730,0,937.98,38.84
106037200,106037192,3997730,0,937.95996,38.829998
107031181,107031173,3997730,0,937.95996,38.82
108035418,108035410,3997730,0,937.92,38.8
109019524,109019516,3997730,0,937.92,38.79
110023522,110023513,3997730,0,938.26996,38.79
111027658,111027649,3997730,0,938.22,38.77
112031836,112031826,3997730,0,938.26996,38.77
113035862,113035810,3997730,0,938.26996,38.75
114030005,114029991,3997730,0,938.27997,38.73
