timestamp,timestamp_sample,device_id,error_count,pressure,temperature
18645154,18645140,3997714,0,470.15,32.85
19632558,19632545,3997714,0,470.19,32.84
20629458,20629444,3997714,0,470.18,32.84
21626298,21626285,3997714,0,470.22,32.809998
22633382,22633369,3997714,0,470.19998,32.76
23620130,23620116,3997714,0,470.18,32.68
24627007,24626994,3997714,0,470.21,32.579998
25634269,25634256,3997714,0,470.19,32.489998
26631215,26631202,3997714,0,470.09998,32.37
27628499,27628486,3997714,0,470.16998,32.28
28635370,28635356,3997714,0,470.06998,32.2
29622193,29622180,3997714,0,470.09,32.13
30629253,30629239,3997714,0,470.11,32.07
31626312,31626299,3997714,0,470.08,32.02
32633255,32633242,3997714,0,470.05,31.97
33630349,33630336,3997714,0,470.11,31.92
34617062,34617044,3997714,0,470.06998,31.859999
35623870,35623856,3997714,0,470.06,31.789999
36631158,36631145,3997714,0,470.02,31.72
37628030,37628017,3997714,0,470.05,31.65
38635020,38635004,3997714,0,470.03,31.59
39632063,39632049,3997714,0,470.03,31.529999
40618909,40618896,3997714,0,470.03,31.47
41625801,41625744,3997714,0,470.02,31.4
42632865,42632852,3997714,0,469.99,31.3
43629709,43629696,3997714,0,470.05,31.21
44626546,44626533,3997714,0,470.09,31.109999
45633584,45633570,3997714,0,470.16,31.019999
46620455,46620442,3997714,0,470.22,30.929998
47627387,47627374,3997714,0,470.28,30.849998
48634509,48634495,3997714,0,470.25,30.76
49631465,49631451,3997714,0,470.22,30.65
50630607,50630593,3997714,0,470.18,30.539999
