timestamp,timestamp_sample,device_id,error_count,pressure,temperature
143569917,143569909,3997730,0,937.1,33.59
143589976,143589967,3997730,0,937.1,33.59
144573833,144573824,3997730,0,937.07,33.6
145568071,145568057,3997730,0,937.11,33.6
146571991,146571983,3997730,0,937.07996,33.61
147565970,147565962,3997730,0,937.13995,33.62
148570109,148570101,3997730,0,937.08997,33.63
149574111,149574103,3997730,0,937.07996,33.63
150558163,150558155,3997730,0,937.07996,33.64
151562114,151562106,3997730,0,937.1,33.649998
152566175,152566167,3997730,0,937.07,33.66
153570508,153570500,3997730,0,937.08997,33.66
154574700,154574692,3997730,0,937.05,33.67
155568866,155568857,3997730,0,937.07996,33.68
156572830,156572822,3997730,0,937.1,33.68
157566957,157566949,3997730,0,937.13,33.69
158571023,158571014,3997730,0,937.11,33.69
159575400,159575391,3997730,0,937.1,33.7
160559356,160559348,3997730,0,937.14996,33.71
161563507,161563499,3997730,0,937.07996,33.71
162567705,162567697,3997730,0,937.12,33.71
163571747,163571739,3997730,0,937.1,33.719997
164565832,164565824,3997730,0,937.11,33.719997
165569798,165569790,3997730,0,937.11,33.719997
166573892,166573884,3997730,0,937.16,33.719997
167567976,167567968,3997730,0,937.13995,33.719997
168572002,168571993,3997730,0,937.12,33.73
169556086,169556078,3997730,0,937.08997,33.73
170560344,170560335,3997730,0,937.13,33.73
171564503,171564494,3997730,0,937.08997,33.73
172568658,172568650,3997730,0,937.1,33.73
173572748,173572740,3997730,0,937.11,33.739998
174566848,174566840,3997730,0,937.13995,33.739998
