timestamp,timestamp_sample,device_id,error_count,pressure,temperature
58928547,58928538,3997730,0,931.19,32.3
58948686,58948678,3997730,0,931.25995,32.3
59933045,59933036,3997730,0,931.22,32.329998
60937092,60937050,3997730,0,931.20996,32.34
61931386,61931377,3997730,0,931.22,32.37
62935491,62935483,3997730,0,931.24,32.39
63929871,63929862,3997730,0,931.22,32.41
64933915,64933907,3997730,0,931.26996,32.43
65938016,65938007,3997730,0,931.25,32.45
66921960,66921952,3997730,0,931.26996,32.469997
67925828,67925788,3997730,0,931.25,32.489998
68930067,68930058,3997730,0,931.24,32.51
69934387,69934379,3997730,0,931.22,32.53
