timestamp,timestamp_sample,device_id,error_count,pressure,temperature
383547381,383547368,3997714,0,470.22998,28.07
384534520,384534506,3997714,0,470.25998,28.099998
385541329,385541316,3997714,0,470.31,28.13
386548518,386548505,3997714,0,470.19,28.15
387545334,387545321,3997714,0,470.16,28.15
388542195,388542182,3997714,0,470.11,28.15
389529201,389529188,3997714,0,470.03,28.16
390535907,390535894,3997714,0,469.91,28.17
391543086,391543072,3997714,0,469.84998,28.18
392539947,392539931,3997714,0,469.72,28.18
393546906,393546893,3997714,0,469.68,28.189999
394543902,394543889,3997714,0,469.75,28.21
395530806,395530793,3997714,0,469.83,28.22
396537929,396537915,3997714,0,469.84998,28.23
397544883,397544870,3997714,0,469.86,28.23
398541908,398541894,3997714,0,469.9,28.25
399538806,399538793,3997714,0,469.94998,28.26
400546014,400545998,3997714,0,469.96,28.26
401532589,401532575,3997714,0,470.0,28.279999
402539508,402539492,3997714,0,470.05,28.3
403546658,403546645,3997714,0,470.06998,28.32
404543562,404543549,3997714,0,470.12,28.349998
405540671,405540658,3997714,0,470.19998,28.38
406547461,406547448,3997714,0,470.28,28.4
407534462,407534448,3997714,0,470.18,28.4
408541508,408541495,3997714,0,470.19998,28.38
409541578,409541564,3997714,0,470.16998,28.359999
