timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1729916663,1729916646,3997714,0,470.41,26.51
1730923729,1730923485,3997714,0,470.41998,26.539999
1731910462,1731910449,3997714,0,470.34998,26.55
1732917245,1732917232,3997714,0,470.28,26.55
1733924339,1733924325,3997714,0,470.34,26.55
1734921213,1734921199,3997714,0,470.38998,26.55
1735918297,1735918284,3997714,0,470.38998,26.539999
1736925041,1736925027,3997714,0,470.38998,26.55
1737912203,1737912185,3997714,0,470.37997,26.56
1738918958,1738918944,3997714,0,470.33,26.57
