timestamp,timestamp_sample,device_id,error_count,pressure,temperature
582563550,582563542,3997730,0,937.48,33.219997
582573582,582573574,3997730,0,937.48,33.219997
583567514,583567506,3997730,0,937.47,33.219997
584551468,584551460,3997730,0,937.43,33.219997
585555706,585555698,3997730,0,937.45996,33.219997
586559657,586559649,3997730,0,937.49,33.23
587564138,587564130,3997730,0,937.42,33.23
588568136,588568128,3997730,0,937.44,33.23
589562074,589562066,3997730,0,937.45996,33.23
590566302,590566294,3997730,0,937.45996,33.239998
591560220,591560212,3997730,0,937.47,33.239998
592564622,592564553,3997730,0,937.45996,33.239998
593568666,593568658,3997730,0,937.43,33.239998
