timestamp,timestamp_sample,device_id,error_count,pressure,temperature
653818351,653818338,3997714,0,470.28998,28.63
654825235,654825222,3997714,0,470.25998,28.56
655832212,655832198,3997714,0,470.27,28.5
656828996,656828982,3997714,0,470.13998,28.42
657825859,657825840,3997714,0,470.11,28.34
658812682,658812669,3997714,0,470.00998,28.289999
659819628,659819611,3997714,0,470.0,28.23
660826807,660826794,3997714,0,470.02,28.17
661823608,661823595,3997714,0,470.00998,28.119999
662830500,662830483,3997714,0,470.03,28.05
663837665,663837651,3997714,0,470.05,27.96
664814681,664814667,3997714,0,470.03998,27.849998
665821770,665821757,3997714,0,470.02,27.73
666828637,666828623,3997714,0,470.03,27.57
667825655,667825642,3997714,0,470.03998,27.4
668822406,668822389,3997714,0,470.05,27.24
669829572,669829556,3997714,0,470.03,27.13
670816374,670816360,3997714,0,470.03998,27.05
671823202,671823179,3997714,0,469.97998,26.97
672830505,672830492,3997714,0,469.96,26.88
673827335,673827322,3997714,0,470.03998,26.81
674824262,674824249,3997714,0,470.03998,26.75
675811075,675811062,3997714,0,470.06,26.699999
676818173,676818159,3997714,0,470.12997,26.66
677825192,677825179,3997714,0,470.18,26.619999
678822141,678822127,3997714,0,470.24,26.599998
679828883,679828870,3997714,0,470.33,26.56
680825702,680825689,3997714,0,470.24,26.519999
681812764,681812750,3997714,0,470.27,26.49
682822468,682822454,3997714,0,470.25998,26.439999
