timestamp,timestamp_sample,device_id,error_count,pressure,temperature
211740557,211740548,3997730,0,931.25,34.3
211750594,211750585,3997730,0,931.32996,34.3
212744589,212744581,3997730,0,931.27997,34.32
213738442,213738434,3997730,0,931.24,34.329998
214742486,214742477,3997730,0,931.24,34.34
215726335,215726327,3997730,0,931.20996,34.36
216730431,216730423,3997730,0,931.25995,34.37
217734702,217734692,3997730,0,931.23,34.38
218738848,218738840,3997730,0,931.22,34.39
219743012,219743003,3997730,0,931.24,34.41
220737089,220737081,3997730,0,931.24,34.42
221740877,221740869,3997730,0,931.23,34.43
222734890,222734881,3997730,0,931.25,34.44
223739208,223739200,3997730,0,931.19995,34.45
224743290,224743282,3997730,0,931.23,34.46
225727354,225727346,3997730,0,931.14996,34.469997
226731579,226731570,3997730,0,931.13995,34.48
227735411,227735398,3997730,0,931.19995,34.489998
228739626,228739617,3997730,0,931.16,34.5
229743589,229743580,3997730,0,931.25,34.5
230737493,230737457,3997730,0,931.25,34.51
231741451,231741443,3997730,0,931.20996,34.52
232735363,232735307,3997730,0,931.25,34.53
233739430,233739422,3997730,0,931.22,34.53
234743467,234743459,3997730,0,931.25995,34.53
235727796,235727788,3997730,0,931.25,34.54
236731797,236731789,3997730,0,931.24,34.54
237736294,237736286,3997730,0,931.26996,34.54
238740145,238740136,3997730,0,931.25995,34.54
239734120,239734112,3997730,0,931.25995,34.55
240738540,240738532,3997730,0,931.26996,34.55
