timestamp,timestamp_sample,device_id,error_count,pressure,temperature
481065434,481065426,3997730,0,931.27997,34.5
481075465,481075456,3997730,0,931.29,34.5
482069802,482069793,3997730,0,931.3,34.489998
483053540,483053532,3997730,0,931.31,34.48
484057855,484057847,3997730,0,931.25995,34.48
485061888,485061879,3997730,0,931.27997,34.46
486066096,486066087,3997730,0,931.26996,34.46
487059979,487059971,3997730,0,931.31,34.45
488064002,488063994,3997730,0,931.25995,34.44
489067845,489067837,3997730,0,931.27997,34.44
490061735,490061726,3997730,0,931.25995,34.43
491065845,491065811,3997730,0,931.36,34.43
492049724,492049715,3997730,0,931.35,34.42
493054051,493054043,3997730,0,931.32,34.41
494058177,494058169,3997730,0,931.25995,34.399998
495062088,495062080,3997730,0,931.29,34.39
496066293,496066284,3997730,0,931.29,34.38
497060467,497060460,3997730,0,931.3,34.37
498064494,498064485,3997730,0,931.32,34.36
499068553,499068545,3997730,0,931.29,34.35
500062865,500062856,3997730,0,931.29,34.34
