timestamp,timestamp_sample,device_id,error_count,pressure,temperature
29553229,29553215,3997714,0,470.12997,31.65
30540260,30540246,3997714,0,470.15,31.63
31537378,31537365,3997714,0,470.18,31.609999
32534168,32534155,3997714,0,470.12997,31.59
33541189,33541176,3997714,0,470.15,31.58
34528190,34528174,3997714,0,470.13998,31.56
35535150,35535137,3997714,0,470.15,31.55
36532370,36532354,3997714,0,470.21,31.539999
37539217,37539204,3997714,0,470.11,31.519999
38536098,38536085,3997714,0,470.15,31.49
39522665,39522652,3997714,0,470.15,31.47
40529896,40529883,3997714,0,470.19998,31.449999
41536806,41536793,3997714,0,470.19,31.429998
42533648,42533635,3997714,0,470.19,31.429998
43540867,43540854,3997714,0,470.12,31.42
44539009,44538996,3997714,0,470.18,31.429998
