timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1686529891,1686529883,3997730,0,938.18,43.78
1686549951,1686549943,3997730,0,938.19,43.78
1687533926,1687533917,3997730,0,938.22,43.77
1688537898,1688537890,3997730,0,938.20996,43.76
1689541990,1689541982,3997730,0,938.23,43.76
1690545959,1690545951,3997730,0,938.25995,43.76
1691550008,1691549998,3997730,0,938.24,43.739998
1692543957,1692543949,3997730,0,938.19995,43.75
1693548126,1693548118,3997730,0,938.17,43.739998
1694542159,1694542150,3997730,0,938.24,43.73
1695546262,1695546253,3997730,0,938.17,43.719997
1696530347,1696530339,3997730,0,938.17,43.71
1697534492,1697534484,3997730,0,938.13995,43.7
1698538598,1698538590,3997730,0,938.16,43.68
1699542551,1699542543,3997730,0,938.19,43.68
1700546727,1700546719,3997730,0,938.19995,43.67
1701540743,1701540733,3997730,0,938.17,43.649998
1702544953,1702544945,3997730,0,938.19995,43.64
1703539254,1703539246,3997730,0,938.19995,43.62
1704543494,1704543485,3997730,0,938.25,43.6
1705547844,1705547836,3997730,0,938.23,43.579998
1706531715,1706531708,3997730,0,938.19995,43.57
1707535869,1707535860,3997730,0,938.19995,43.54
1708540133,1708540125,3997730,0,938.1,43.53
1709544170,1709544162,3997730,0,938.13995,43.51
1710538370,1710538362,3997730,0,938.16,43.489998
1711542713,1711542699,3997730,0,938.13,43.469997
1712546667,1712546659,3997730,0,938.14996,43.45
1713540862,1713540826,3997730,0,938.19,43.43
1714544916,1714544908,3997730,0,938.1,43.41
1715549190,1715549182,3997730,0,938.1,43.39
1716533188,1716533179,3997730,0,938.02997,43.37
1717537190,1717537149,3997730,0,938.02997,43.36
1718541457,1718541449,3997730,0,938.1,43.34
1719545387,1719545378,3997730,0,938.08997,43.32
1720539691,1720539682,3997730,0,938.11,43.309998
1721544029,1721544021,3997730,0,938.06,43.28
1722547961,1722547953,3997730,0,938.07996,43.26
1723542098,1723542090,3997730,0,938.14996,43.239998
1724546258,1724546250,3997730,0,938.24,43.219997
1725530407,1725530399,3997730,0,938.19995,43.2
1726534345,1726534337,3997730,0,938.23,43.19
1727538272,1727538263,3997730,0,938.19995,43.17
1728542365,1728542357,3997730,0,938.18,43.14
1729546460,1729546452,3997730,0,938.20996,43.129997
