timestamp,timestamp_sample,device_id,error_count,pressure,temperature
547048001,547047938,3997714,0,470.44,28.14
548035382,548035369,3997714,0,470.41998,28.15
549032249,549032236,3997714,0,470.41,28.17
550029310,550029294,3997714,0,470.47998,28.18
551036290,551036233,3997714,0,470.41998,28.17
552023307,552023294,3997714,0,470.46,28.14
553030138,553030122,3997714,0,470.44,28.109999
554037255,554037030,3997714,0,470.43,28.05
555034096,555034082,3997714,0,470.44998,27.99
556030856,556030841,3997714,0,470.47998,27.93
557038080,557038066,3997714,0,470.44998,27.849998
