timestamp,timestamp_sample,device_id,error_count,pressure,temperature
75356225,75356217,3997730,0,931.23,32.64
75376366,75376358,3997730,0,931.18,32.64
76360530,76360522,3997730,0,931.18,32.649998
77354573,77354564,3997730,0,931.19,32.68
78358798,78358789,3997730,0,931.11,32.69
79362859,79362849,3997730,0,931.12,32.71
80357188,80357180,3997730,0,931.18,32.73
81361335,81361327,3997730,0,931.19,32.739998
82365673,82365663,3997730,0,931.18,32.76
83349797,83349789,3997730,0,931.19,32.77
84353984,84353976,3997730,0,931.19995,32.78
85358290,85358281,3997730,0,931.20996,32.79
86362418,86362408,3997730,0,931.19995,32.8
87356419,87356411,3997730,0,931.20996,32.809998
88360589,88360581,3997730,0,931.24,32.809998
89364513,89364505,3997730,0,931.22,32.82
