timestamp,timestamp_sample,device_id,error_count,pressure,temperature
797206956,797206943,3997714,0,470.41998,27.32
798203984,798203971,3997714,0,470.44,27.33
799190817,799190803,3997714,0,470.41,27.34
800198009,800197996,3997714,0,470.37,27.34
801204877,801204863,3997714,0,470.41,27.33
802202162,802202146,3997714,0,470.43,27.33
803199065,803199048,3997714,0,470.47998,27.32
804206225,804206211,3997714,0,470.44,27.31
805193152,805193139,3997714,0,470.44,27.289999
806200213,806200199,3997714,0,470.43,27.25
807207172,807207159,3997714,0,470.49,27.199999
808204358,808204344,3997714,0,470.38998,27.13
809201256,809201243,3997714,0,470.44998,27.06
810208315,810208302,3997714,0,470.43,27.01
811195212,811195198,3997714,0,470.37997,26.949999
812202568,812202554,3997714,0,470.37997,26.89
813209323,813209310,3997714,0,470.31998,26.84
814206614,814206601,3997714,0,470.34,26.81
815203374,815203360,3997714,0,470.3,26.789999
816190336,816190323,3997714,0,470.22998,26.789999
817197313,817197300,3997714,0,470.18,26.779999
818204521,818204507,3997714,0,470.21,26.789999
819201609,819201595,3997714,0,470.21,26.789999
820208658,820208644,3997714,0,470.22,26.8
821205307,821205293,3997714,0,470.19998,26.8
822192155,822192135,3997714,0,470.24,26.8
823199269,823199256,3997714,0,470.18,26.8
824206470,824206457,3997714,0,470.21,26.789999
825203114,825203100,3997714,0,470.19998,26.76
826199867,826199853,3997714,0,470.25998,26.73
827207052,827207039,3997714,0,470.27,26.699999
828193945,828193932,3997714,0,470.27,26.66
829201215,829201201,3997714,0,470.25,26.619999
830207955,830207942,3997714,0,470.27,26.57
831205216,831205203,3997714,0,470.31998,26.529999
832202076,832202062,3997714,0,470.25,26.5
833189072,833189059,3997714,0,470.3,26.47
834196090,834196076,3997714,0,470.27,26.43
835203173,835203160,3997714,0,470.28998,26.39
836199904,836199890,3997714,0,470.33,26.32
837207065,837207052,3997714,0,470.27,26.23
838203947,838203933,3997714,0,470.28998,26.13
839190934,839190921,3997714,0,470.3,26.019999
