timestamp,timestamp_sample,device_id,error_count,pressure,temperature
558611533,558611519,3997714,0,470.18,29.859999
559618910,559618896,3997714,0,470.16998,29.869999
560605691,560605677,3997714,0,470.22,29.89
561612682,561612669,3997714,0,470.21,29.89
562619743,562619729,3997714,0,470.22,29.88
563616812,563616798,3997714,0,470.21,29.849998
564613649,564613635,3997714,0,470.19998,29.789999
565600605,565600592,3997714,0,470.24,29.73
566607718,566607704,3997714,0,470.21,29.65
567614767,567614753,3997714,0,470.19998,29.56
