timestamp,timestamp_sample,device_id,error_count,pressure,temperature
78767097,78767088,3997730,0,937.01996,32.57
78787165,78787154,3997730,0,937.01996,32.57
79771085,79771077,3997730,0,937.01996,32.559998
80774891,80774883,3997730,0,937.0,32.559998
81778994,81778985,3997730,0,937.01996,32.55
82773074,82773066,3997730,0,937.01996,32.55
83776958,83776950,3997730,0,936.99,32.55
84781095,84781087,3997730,0,937.0,32.55
85775115,85775107,3997730,0,937.00995,32.55
86779127,86779117,3997730,0,936.97,32.54
87762987,87762978,3997730,0,936.98,32.54
88767128,88767119,3997730,0,936.99,32.54
89771174,89771165,3997730,0,937.05,32.54
90775222,90775213,3997730,0,937.01996,32.54
91779034,91779025,3997730,0,936.99,32.54
92772940,92772930,3997730,0,937.01996,32.54
