timestamp,timestamp_sample,device_id,error_count,pressure,temperature
42259583,42259575,3997730,0,931.32996,25.17
42269615,42269607,3997730,0,931.33997,25.17
43263843,43263834,3997730,0,931.33997,25.24
44257700,44257691,3997730,0,931.29,25.32
45262160,45262117,3997730,0,931.33997,25.4
46246404,46246396,3997730,0,931.27997,25.48
47250371,47250362,3997730,0,931.35,25.56
48254544,48254536,3997730,0,931.29,25.63
49258510,49258500,3997730,0,931.24,25.71
50262803,50262792,3997730,0,931.27997,25.779999
51257223,51257215,3997730,0,931.23,25.849998
52261260,52261252,3997730,0,931.19995,25.92
53265579,53265571,3997730,0,931.32,26.0
54259349,54259340,3997730,0,931.20996,26.07
55263654,55263645,3997730,0,931.20996,26.13
56267723,56267715,3997730,0,931.25995,26.199999
57251893,57251857,3997730,0,931.17,26.26
58256120,58256111,3997730,0,931.29,26.33
59260137,59260129,3997730,0,931.26996,26.39
60264337,60264328,3997730,0,931.3,26.46
61258541,61258532,3997730,0,931.26996,26.519999
62262464,62262454,3997730,0,931.19,26.58
63256554,63256546,3997730,0,931.27997,26.64
64260601,64260593,3997730,0,931.3,26.699999
65264942,65264934,3997730,0,931.32,26.769999
66249020,66249012,3997730,0,931.29,26.82
67253121,67253113,3997730,0,931.29,26.88
68257360,68257351,3997730,0,931.29,26.93
69261544,69261509,3997730,0,931.25995,26.99
70265448,70265439,3997730,0,931.29,27.05
71259634,71259625,3997730,0,931.29,27.109999
72263605,72263598,3997730,0,931.26996,27.16
73267859,73267851,3997730,0,931.29,27.22
74261875,74261867,3997730,0,931.25995,27.279999
