timestamp,timestamp_sample,device_id,error_count,pressure,temperature
265405041,265405033,3997730,0,937.27997,33.0
265425103,265425095,3997730,0,937.37,33.0
266409191,266409182,3997730,0,937.32996,33.0
267413429,267413420,3997730,0,937.33997,33.01
268417532,268417521,3997730,0,937.31,33.01
269411358,269411349,3997730,0,937.27997,33.02
270415686,270415678,3997730,0,937.35,33.02
271409866,271409857,3997730,0,937.26996,33.02
272414173,272414165,3997730,0,937.32996,33.03
273398062,273398052,3997730,0,937.29,33.03
274402063,274402055,3997730,0,937.22,33.04
275406346,275406337,3997730,0,937.29,33.04
276410330,276410322,3997730,0,937.3,33.04
277414516,277414508,3997730,0,937.23,33.04
278408532,278408524,3997730,0,937.33997,33.05
279412357,279412349,3997730,0,937.33997,33.05
280416433,280416424,3997730,0,937.3,33.04
281410321,281410313,3997730,0,937.32996,33.05
282414300,282414292,3997730,0,937.26996,33.04
