timestamp,timestamp_sample,device_id,error_count,pressure,temperature
629838282,629838265,3997714,0,470.18,29.59
630815505,630815492,3997714,0,470.22,29.599998
631822334,631822321,3997714,0,470.18,29.609999
632829310,632829297,3997714,0,469.97,29.609999
633826341,633826327,3997714,0,469.91998,29.59
634823043,634823029,3997714,0,469.94998,29.58
635809753,635809740,3997714,0,469.99,29.56
636817012,636816996,3997714,0,470.05,29.55
637823930,637823917,3997714,0,470.00998,29.529999
638831115,638831101,3997714,0,470.09998,29.49
639828063,639828049,3997714,0,470.03,29.449999
640825111,640825098,3997714,0,469.94,29.4
641832009,641831995,3997714,0,469.99,29.34
642818742,642818729,3997714,0,470.03998,29.279999
643825877,643825863,3997714,0,470.13998,29.22
644822651,644822637,3997714,0,470.15,29.17
645829644,645829631,3997714,0,470.12,29.13
646826671,646826658,3997714,0,470.16,29.099998
647813340,647813326,3997714,0,470.21,29.06
648820109,648820096,3997714,0,470.25,29.019999
649827357,649827344,3997714,0,470.24,28.949999
650824061,650824047,3997714,0,470.24,28.859999
651823837,651823823,3997714,0,470.22998,28.769999
