timestamp,timestamp_sample,device_id,error_count,pressure,temperature
26766520,26766506,3997714,0,470.21,25.92
27774041,27774028,3997714,0,470.22,25.97
28770988,28770975,3997714,0,470.18,26.01
29757707,29757694,3997714,0,470.16998,26.05
30764961,30764948,3997714,0,470.19998,26.109999
31772063,31772049,3997714,0,470.16998,26.16
32768984,32768971,3997714,0,470.18,26.21
33766078,33766065,3997714,0,470.19,26.25
34772865,34772851,3997714,0,470.21,26.279999
35760058,35760044,3997714,0,470.19,26.3
36769051,36769037,3997714,0,470.19998,26.34
