timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1792362485,1792362477,3997730,0,938.19,42.079998
1792382562,1792382553,3997730,0,938.22,42.079998
1793366735,1793366727,3997730,0,938.24,42.07
1794370799,1794370791,3997730,0,938.23,42.05
1795375183,1795375175,3997730,0,938.18,42.04
1796379229,1796379221,3997730,0,938.19995,42.03
1797373108,1797373099,3997730,0,938.20996,42.01
1798377051,1798377012,3997730,0,938.20996,42.0
1799371172,1799371164,3997730,0,938.18,41.989998
1800375211,1800375204,3997730,0,938.16,41.98
1801359508,1801359500,3997730,0,938.1,41.96
1802363493,1802363484,3997730,0,938.12,41.95
1803367354,1803367346,3997730,0,938.08997,41.93
1804371698,1804371690,3997730,0,937.93,41.91
1805375891,1805375883,3997730,0,937.97,41.89
1806379931,1806379923,3997730,0,937.8,41.879997
1807373918,1807373910,3997730,0,937.79,41.86
1808377898,1808377890,3997730,0,937.76996,41.85
1809371829,1809371792,3997730,0,937.74,41.82
1810376213,1810376204,3997730,0,937.75,41.8
1811360396,1811360388,3997730,0,937.76996,41.79
1812364159,1812364150,3997730,0,937.77997,41.76
1813368305,1813368297,3997730,0,937.94,41.739998
1814372728,1814372719,3997730,0,937.88,41.71
1815376720,1815376680,3997730,0,937.88995,41.68
1816370799,1816370791,3997730,0,937.97,41.64
1817374749,1817374741,3997730,0,938.05,41.61
1818379243,1818379234,3997730,0,938.19995,41.57
1819373085,1819373077,3997730,0,938.25995,41.54
1820377031,1820377023,3997730,0,938.25995,41.5
1821380981,1821380973,3997730,0,938.19,41.469997
1822364837,1822364829,3997730,0,938.22,41.44
1823368728,1823368721,3997730,0,938.20996,41.41
1824373018,1824373010,3997730,0,938.25,41.379997
