timestamp,timestamp_sample,device_id,error_count,pressure,temperature
240378944,240378930,3997714,0,470.18,32.16
241356265,241356252,3997714,0,470.16998,32.149998
242353017,242353001,3997714,0,470.16998,32.14
243359830,243359814,3997714,0,470.19,32.14
244347024,244347007,3997714,0,470.16998,32.13
245353768,245353755,3997714,0,470.16,32.13
246360760,246360746,3997714,0,470.21,32.11
247357868,247357633,3997714,0,470.21,32.09
248354722,248354709,3997714,0,470.19998,32.079998
249361528,249361512,3997714,0,470.16,32.05
250348236,250348222,3997714,0,470.16,32.03
251355736,251355502,3997714,0,470.16998,32.01
