timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1234710782,1234710769,3997714,0,470.4,25.529999
1235717971,1235717958,3997714,0,470.41,25.56
1236714898,1236714885,3997714,0,470.41,25.59
1237721800,1237721787,3997714,0,470.41998,25.599998
1238718564,1238718547,3997714,0,470.41,25.619999
1239705607,1239705594,3997714,0,470.43,25.619999
1240712458,1240712445,3997714,0,470.44998,25.619999
1241719579,1241719566,3997714,0,470.41,25.609999
1242716324,1242716310,3997714,0,470.41,25.609999
1243723611,1243723597,3997714,0,470.49,25.599998
1244720550,1244720536,3997714,0,470.36,25.58
1245707460,1245707447,3997714,0,470.37997,25.56
1246714311,1246714295,3997714,0,470.27,25.55
1247721455,1247721442,3997714,0,470.28998,25.539999
1248718260,1248718243,3997714,0,470.24,25.529999
1249715366,1249715352,3997714,0,470.22,25.539999
1250722462,1250722449,3997714,0,470.22,25.539999
1251709459,1251709446,3997714,0,470.19998,25.529999
1252716213,1252716199,3997714,0,470.19,25.529999
1253723312,1253723299,3997714,0,470.18,25.529999
1254720255,1254720241,3997714,0,470.16,25.519999
1255717407,1255717394,3997714,0,470.15,25.5
1256704104,1256704091,3997714,0,470.12997,25.48
1257711508,1257711494,3997714,0,470.12,25.449999
1258718692,1258718679,3997714,0,470.12997,25.43
1259715460,1259715447,3997714,0,470.11,25.39
1260722513,1260722499,3997714,0,470.0,25.35
1261719358,1261719344,3997714,0,470.06998,25.3
1262706461,1262706447,3997714,0,470.02,25.26
1263713334,1263713320,3997714,0,470.05,25.23
1264720705,1264720692,3997714,0,470.05,25.21
1265717499,1265717485,3997714,0,470.02,25.189999
1266714551,1266714538,3997714,0,470.06,25.18
1267721308,1267721295,3997714,0,470.03,25.18
1268708254,1268708241,3997714,0,470.0,25.17
1269715048,1269715034,3997714,0,470.06998,25.17
1270722159,1270722146,3997714,0,469.99,25.17
1271718899,1271718886,3997714,0,470.02,25.16
1272715739,1272715726,3997714,0,470.06998,25.16
1273702880,1273702867,3997714,0,470.05,25.16
1274710110,1274710096,3997714,0,470.05,25.17
1275716873,1275716859,3997714,0,470.15,25.17
1276713567,1276713554,3997714,0,470.08,25.17
1277720835,1277720819,3997714,0,470.15,25.18
1278717752,1278717738,3997714,0,470.22,25.18
1279724611,1279724597,3997714,0,470.19998,25.189999
1280711404,1280711390,3997714,0,470.13998,25.189999
1281718460,1281718447,3997714,0,470.19998,25.189999
1282725201,1282725187,3997714,0,470.18,25.18
1283722180,1283722167,3997714,0,470.24,25.17
1284718888,1284718875,3997714,0,470.19998,25.16
1285705885,1285705872,3997714,0,470.16,25.16
1286712706,1286712693,3997714,0,470.22,25.15
1287719796,1287719783,3997714,0,470.22,25.13
1288716602,1288716589,3997714,0,470.22,25.119999
1289723818,1289723805,3997714,0,470.19998,25.1
1290720558,1290720544,3997714,0,470.25,25.08
1291707640,1291707624,3997714,0,470.25,25.06
1292714615,1292714602,3997714,0,470.25,25.039999
1293721809,1293721795,3997714,0,470.22998,25.029999
1294718455,1294718442,3997714,0,470.21,25.029999
1295715515,1295715502,3997714,0,470.18,25.029999
1296722306,1296722293,3997714,0,470.18,25.039999
1297709582,1297709569,3997714,0,470.15,25.05
1298716502,1298716488,3997714,0,470.11,25.07
1299723611,1299723597,3997714,0,470.15,25.1
1300720460,1300720447,3997714,0,470.12997,25.109999
1301717573,1301717556,3997714,0,470.12997,25.109999
1302704352,1302704266,3997714,0,470.16998,25.119999
1303711582,1303711569,3997714,0,470.12997,25.119999
1304718307,1304718294,3997714,0,470.16,25.14
1305715356,1305715343,3997714,0,470.19998,25.15
1306722679,1306722666,3997714,0,470.27,25.17
1307719259,1307719246,3997714,0,470.27,25.189999
1308706095,1308706081,3997714,0,470.31,25.199999
1309713253,1309713239,3997714,0,470.4,25.22
1310720459,1310720445,3997714,0,470.47998,25.23
1311717350,1311717336,3997714,0,470.41998,25.23
1312714513,1312714500,3997714,0,470.41998,25.22
1313723387,1313723373,3997714,0,470.41998,25.199999
