timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
167850838,167848833,0.03329734,0.027324975,-0.0151632,-0.01394695,-0.014463738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.013179779,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
168355227,168353348,0.016628973,0.0163959,-0.01080098,-0.029327571,-0.024616405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0027353764,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
168854851,168852868,0.016657112,0.026683204,-0.016182346,-0.031928957,-0.017499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0002450943,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
169354395,169352391,0.028087843,0.0249243,-0.03808165,-0.030586123,-0.0368966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0036690235,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
169853698,169851907,-2.054125e-05,0.025082322,-0.05521815,-0.045793593,-0.037507325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0069055557,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
170352775,170351426,0.00033701584,0.005319571,-0.08717138,-0.040053546,-0.03479524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.005841017,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
170852838,170850943,0.009495974,0.02115057,-0.10624437,-0.029420555,-0.041786633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.009170055,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
171352334,171350460,0.035414286,0.041508522,-0.10793881,-0.035059273,-0.052803025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0027024746,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
171851817,171849976,0.029860005,0.047945462,-0.12926981,-0.03769207,-0.058670502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0043911934,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
172351408,172349491,-0.006741764,0.061845586,-0.13502863,-0.048558474,-0.049038164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.008684635,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
172850825,172849006,0.024390614,0.018599277,-0.17039509,-0.09538984,-0.09068694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.013515711,0.0012348369,-0.0016090721,-0.0013803169,0.0,0.0,0.0,0.0,0.0
