timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
42256253,-0.05719213,-0.048760623,0.014574878,0.06665528,0.118117034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.054748535,0.0,0.0,nan,0.0,0.0,-0.009275913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42266276,-0.05719213,-0.048760623,0.014574878,0.06665528,0.118117034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.054748535,0.0,0.0,nan,0.0,0.0,-0.009275913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42466682,-0.054224323,-0.042028483,0.0012033219,0.06802058,0.11661476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.09710693,0.0,0.0,nan,0.0,0.0,-0.013097763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42667092,-0.03422086,-0.03202805,-0.05788892,0.07205212,0.11652106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.3418579,0.0,0.0,nan,0.0,0.0,-0.009468079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42857482,-0.038286366,-0.038759165,-0.018527493,0.07064319,0.103303194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.29608154,0.0,0.0,nan,0.0,0.0,-5.2452087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43057893,-0.044208676,-0.03721524,-0.026288994,0.059847474,0.103221714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.043518066,0.0,0.0,nan,0.0,0.0,0.0012249947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43258306,-0.05209,-0.04023512,-0.022990711,0.06069839,0.09209901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.15905762,0.0,0.0,nan,0.0,0.0,-0.01856947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43458715,-0.046733677,-0.034865733,-0.012130792,0.052307248,0.09310299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.17877197,0.0,0.0,nan,0.0,0.0,-0.00014233589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43659125,-0.028964803,-0.028029215,-0.04054041,0.055605173,0.09389931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.24066162,0.0,0.0,nan,0.0,0.0,0.0045280457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43859536,-0.03537831,-0.033803985,-0.050640192,0.044385195,0.083301365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19927979,0.0,0.0,nan,0.0,0.0,-0.030644655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44059956,-0.03801254,-0.02536356,-0.013854409,0.035446525,0.08508897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.30706787,0.0,0.0,nan,0.0,0.0,-7.390976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
