timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
65659469,65657504,-0.0028712768,-0.055150002,0.022415003,-0.041846424,0.34374318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075683594,0.0,0.0,nan,0.0,0.0,0.027504921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66158764,66157022,-0.0022851918,-0.05302,-0.019985834,-0.046354555,0.36742765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.019083023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66657925,66656540,-0.03826077,0.17078,0.060770113,-0.05516027,0.4250121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.055817842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67167366,67166048,-0.005908669,-0.16371812,-0.013254579,-0.0072162673,0.24003041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12060547,0.0,0.0,nan,0.0,0.0,0.062868595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67666977,67665565,-0.017107205,-0.12923299,-0.083759226,0.015775152,0.16454321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.061179876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68166858,68165084,-0.017751811,-0.103562966,-0.17192307,0.033672415,0.024800122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.06500554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68666490,68664599,-0.05740454,-0.047446985,-0.15678577,0.034818396,0.016513467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.06394386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69165571,69164110,-0.015871566,-0.080317594,-0.17421496,0.048677832,0.0016474724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.05858159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69665067,69663625,-0.0131919645,-0.05671507,-0.21282166,0.06535295,0.0073490143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.04589176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70164906,70163140,0.003022084,0.0049585104,-0.20005558,0.038350835,0.035329163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.021824121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70659076,70657658,-0.04414781,-0.10739792,-0.18605533,0.023307636,0.011818349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.031527758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71158547,71157172,-0.03694719,-0.08463442,-0.25279257,0.027770981,0.01702261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02734375,0.0,0.0,nan,0.0,0.0,0.03044486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71668580,71666676,-0.041917514,-0.090505585,-0.23908573,0.14722832,-0.029699206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.03634119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72167918,72166190,-0.061146226,-0.11605645,-0.1604579,0.3057955,-0.09380132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.018894434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72657517,72655713,-0.07682024,-0.090063244,-0.12562583,0.3624506,-0.11917764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.03669429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73167370,73165218,-0.06893128,-0.10230924,-0.15588894,0.42648515,-0.14235592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.024051666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73666454,73664733,-0.07301952,-0.074382275,-0.14290944,0.4383193,-0.15034127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.024678707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74166358,74164250,-0.08717083,-0.06035038,-0.15651357,0.38529694,-0.1552853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.028456926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74665213,74663765,-0.07751316,-0.06678218,-0.16222692,0.3372723,-0.15856868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50878906,0.0,0.0,nan,0.0,0.0,0.030266047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
