timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
84448443,-0.07258473,0.017834164,-0.06412326,0.05113876,0.26041114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.039123535,0.0,0.0,nan,0.0,0.0,-0.014906168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84458464,-0.07258473,0.017834164,-0.06412326,0.05113876,0.26041114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.039855957,0.0,0.0,nan,0.0,0.0,-0.02500081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84648923,-0.06537576,-0.0074874163,-0.0053438945,0.06302023,0.2556553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06982422,0.0,0.0,nan,0.0,0.0,-0.013756514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84849367,-0.0701094,0.0043761698,0.014411511,0.049320817,0.2542646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.050964355,0.0,0.0,nan,0.0,0.0,-0.01218152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85049830,-0.07014998,0.0072404468,0.010232604,0.04989326,0.2607882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.12634277,0.0,0.0,nan,0.0,0.0,-0.005203247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85250292,-0.07623932,-0.0010852558,0.02141971,0.050275803,0.26549327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.07373047,0.0,0.0,nan,0.0,0.0,-0.013593197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85450755,-0.049856327,-0.018246777,0.032636154,0.053566694,0.2598809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.124816895,0.0,0.0,nan,0.0,0.0,-0.01167202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85651218,-0.07012293,0.0011210823,0.0064398656,0.052901745,0.25649393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.121520996,0.0,0.0,nan,0.0,0.0,-0.0045108795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85851681,-0.056077212,-0.0041404795,-0.0011035539,0.055395603,0.26069772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.049438477,0.0,0.0,nan,0.0,0.0,-0.005212307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86052144,-0.047324114,-0.022557136,0.012193098,0.056886792,0.24439216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.15100098,0.0,0.0,nan,0.0,0.0,-0.014396906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
