timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
20690392,0.0,0.0,0.0,-0.003021831,0.0032799933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08050537,0.0,0.0,nan,0.0,0.0,-0.017234802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20700440,0.0,0.0,0.0,-0.003021831,0.0032799933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08050537,0.0,0.0,nan,0.0,0.0,-0.017234802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20890841,0.0,0.0,0.0,-0.003225682,0.0028006441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.097839355,0.0,0.0,nan,0.0,0.0,-0.0276649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21101314,0.0,0.0,0.0,-0.0032759998,0.0022534071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.038391113,0.0,0.0,nan,0.0,0.0,-0.0076406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21291741,0.0,0.0,0.0,-0.003239416,0.0016242124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.05657959,0.0,0.0,nan,0.0,0.0,-0.006562948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21492192,0.0,0.0,0.0,-0.0030487145,0.00087490014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06097412,0.0,0.0,nan,0.0,0.0,-0.017850637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21692641,0.0,0.0,0.0,-0.0029046473,0.00024468565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.09362793,0.0,0.0,nan,0.0,0.0,-0.006184578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21893091,0.0,0.0,0.0,-0.0028461942,-0.00039921046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.117370605,0.0,0.0,nan,0.0,0.0,-0.0033638477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22093546,0.0,0.0,0.0,-0.0029081262,-0.0009176479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.12585449,0.0,0.0,nan,0.0,0.0,-0.0038647652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22293991,0.0,0.0,0.0,-0.003111456,-0.0012586409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.043273926,0.0,0.0,nan,0.0,0.0,0.0030164719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22494440,0.0,0.0,0.0,-0.0033345358,-0.001360517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.260437,0.0,0.0,nan,0.0,0.0,-0.007843733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22694890,0.0,0.0,0.0,-0.0035284422,-0.0012444556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0126953125,0.0,0.0,nan,0.0,0.0,-0.019459963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22895341,0.0,0.0,0.0,-0.0037345835,-0.0011234718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.10748291,0.0,0.0,nan,0.0,0.0,-0.03375435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23095794,0.0,0.0,0.0,-0.003862193,-0.0010679477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.06384277,0.0,0.0,nan,0.0,0.0,-0.031632423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23296254,0.0,0.0,0.0,-0.003903934,-0.0010179997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.083984375,0.0,0.0,nan,0.0,0.0,-0.029947996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23496691,0.0,0.0,0.0,-0.0037877734,-0.0008859494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.05279541,0.0,0.0,nan,0.0,0.0,-0.035859823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23697141,0.0,0.0,0.0,-0.003539178,-0.0010286713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19360352,0.0,0.0,nan,0.0,0.0,-0.02773261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
