timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
78771570,-0.010775425,-0.0054922923,0.0057563838,0.045538545,0.064148664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.023803711,0.0,0.0,nan,0.0,0.0,0.014673591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78781592,-0.010775425,-0.0054922923,0.0057563838,0.045538545,0.064148664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.023803711,0.0,0.0,nan,0.0,0.0,0.014673591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78972029,0.0006979406,-0.010248887,0.015310992,0.039334297,0.057439744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.1373291,0.0,0.0,nan,0.0,0.0,-0.057572365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79172488,-0.026394948,0.005552531,-0.0027312099,0.042957664,0.06265831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.045288086,0.0,0.0,nan,0.0,0.0,-0.014547944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79372949,-0.013766247,-0.010139721,0.009844877,0.03837824,0.05533415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.04248047,0.0,0.0,nan,0.0,0.0,-0.012681007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79573412,-0.018267835,0.002187726,0.007998487,0.043628454,0.050920963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.14837646,0.0,0.0,nan,0.0,0.0,-0.061585188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79773870,-0.025956959,-0.0014752797,0.042921692,0.037740707,0.04549688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.13201904,0.0,0.0,nan,0.0,0.0,-0.05418992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79974329,-0.018782461,0.0071029766,0.015486653,0.044565678,0.041331053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0211792,0.0,0.0,nan,0.0,0.0,-0.023455262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80174794,-0.009098736,-0.008600396,-0.005054865,0.05000949,0.036581993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.029418945,0.0,0.0,nan,0.0,0.0,-0.054535866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80375249,-0.0058878902,-0.0039040174,-0.010138669,0.04232788,0.034668148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.18151855,0.0,0.0,nan,0.0,0.0,-0.01591611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80575712,-0.030659575,0.0042509967,0.0037923998,0.046899915,0.03237492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.16015625,0.0,0.0,nan,0.0,0.0,-0.03531468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80776170,-0.01476259,0.0060965237,0.01687957,0.04257369,0.02939856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.13677979,0.0,0.0,nan,0.0,0.0,-0.008704424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80976630,-0.026586648,0.010838369,0.020444356,0.03653872,0.02653408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.045715332,0.0,0.0,nan,0.0,0.0,-0.01520133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81177092,-0.008246907,-0.004955015,0.016149208,0.0327214,0.013175547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.14959717,0.0,0.0,nan,0.0,0.0,-0.021046638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81377595,-0.015993131,0.01503875,-0.015259206,0.039049983,0.013302803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.10064697,0.0,0.0,nan,0.0,0.0,-0.04573226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81578011,-0.020254195,0.0059444737,0.023438504,0.03428185,0.011155188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.14855957,0.0,0.0,nan,0.0,0.0,-0.013903379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81778470,-0.015094531,0.0073662926,0.032305118,0.030564666,0.0003401637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.1394043,0.0,0.0,nan,0.0,0.0,-0.014645696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81978930,-0.008606106,-5.1683746e-05,0.0067735408,0.027089715,0.0005620122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.024719238,0.0,0.0,nan,0.0,0.0,-0.012003422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82179390,-0.010192238,0.016505767,-0.008115601,0.033885717,-0.008046865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.07330322,0.0,0.0,nan,0.0,0.0,-0.044185996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82369827,-0.01692663,-0.0026780004,0.0065176445,0.029631853,-0.007845759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19915771,0.0,0.0,nan,0.0,0.0,-0.012766957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82570287,-0.01674269,0.009379249,0.03611639,0.026681185,-0.015025854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.10491943,0.0,0.0,nan,0.0,0.0,-0.0123826265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82770747,-0.011019818,0.014246708,-0.0026367619,0.024071217,-0.012613893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.032958984,0.0,0.0,nan,0.0,0.0,-0.055057168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82981230,0.00031154882,-0.0056881616,0.023428597,0.03216183,-0.021155357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.07696533,0.0,0.0,nan,0.0,0.0,-0.036872625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83171667,-0.007337419,0.030491635,-0.02936441,0.026711583,-0.0259884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.101501465,0.0,0.0,nan,0.0,0.0,0.00039422512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
