timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
547533069,547531204,-0.0064844363,-0.040381134,0.013773056,0.014657736,0.043350816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,nan,0.0,0.0,-0.027949452,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
548032658,548030675,-0.0030324282,-0.0032741749,0.007443344,0.00032792985,0.048035383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.008885741,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
548532182,548530148,0.0002641566,-0.018126065,0.002752427,-0.009710312,0.06239462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0030777454,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
549035906,549034615,0.021459524,-0.0034758057,-0.02646335,-0.018599644,0.07170451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0045045614,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
549535295,549534088,0.00053404504,-0.020059003,-0.010336712,-0.050382316,0.07801223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0030289888,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
550035291,550033560,-0.015825763,-0.016500406,-0.0052068178,-0.05429189,0.0920316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.013698697,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
550534443,550533032,0.018623088,-0.021197282,-0.023744423,-0.06766748,0.11501634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.035397887,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
551034317,551032504,0.018110564,-0.009013905,-0.06319321,-0.07882848,0.10832393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0068643093,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
551533848,551531976,0.0037090252,-0.0048192106,-0.06966375,-0.10117579,0.12393129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.008548498,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
552033597,552031450,0.015493148,-0.031184932,-0.096964516,-0.10905626,0.11431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.026648521,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
552532903,552530919,0.015114699,-0.011167329,-0.08110159,-0.13524407,0.112739444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.030557632,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
553036588,553035392,0.026446886,-0.025894284,-0.06338787,-0.13618132,0.10471547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.009850383,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
553536567,553534856,0.013886343,0.010806681,-0.06462116,-0.15828557,0.123039365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0057600737,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
554035535,554034327,0.02784287,-0.0069309482,-0.041874673,-0.16392896,0.12304318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.010113001,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
554535556,554533798,0.010991283,-0.0019124998,-0.058227234,-0.15916272,0.1083442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0074595213,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
555035094,555033268,0.023808775,-0.019735055,-0.09090577,-0.1446039,0.10744619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.021195889,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
555534127,555532738,0.027806876,-0.028267419,-0.08033961,-0.13181607,0.10093784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.011612654,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
556034054,556032207,0.011566611,-0.031388942,-0.099469826,-0.1220686,0.0966773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.02072692,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
556533584,556531676,0.025833964,-0.010056672,-0.07343185,-0.11286177,0.10411656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.013237834,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
557033021,557031159,0.02151133,-0.013856926,-0.07821669,-0.10366477,0.09744811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8564453,0.0,0.0,nan,0.0,0.0,0.004469633,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
557532401,557530615,0.041125324,-0.0060261753,-0.053998582,-0.07139124,0.096024275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49804688,0.0,0.0,nan,0.0,0.0,0.011848927,-0.0017992407,-0.001534164,-0.001235798,0.0,0.0,0.0,0.0,0.0
