timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
63449156,63449042,4259850,4325386,2.703658e-05,-1.8080902e-05,-3.7878413e-05,-0.0017968231,-0.0002954609,-0.04699008,5012,4963,0
63454158,63454043,4259850,4325386,-4.4452736e-05,-3.2405485e-05,-2.0468166e-05,-0.0015158415,-0.00030620684,-0.046809237,5001,4966,0
63950083,63949972,4259850,4325386,-8.613615e-07,-1.30326e-05,-2.3590555e-06,-0.0016952177,-0.00040622684,-0.04680183,5020,4964,0
64450599,64450489,4259850,4325386,9.90168e-06,-1.1525049e-05,2.1402973e-05,-0.0017689533,-0.000117915,-0.04681128,4989,4969,0
64951331,64951215,4259850,4325386,-2.8444181e-05,6.9446287e-06,4.155971e-05,-0.0017492898,-0.0005502532,-0.047063712,5007,4964,0
65452135,65451942,4259850,4325386,5.0910207e-06,-5.1276274e-06,-5.6322333e-06,-0.0013550048,-0.00044138852,-0.047767185,5007,5025,0
65947839,65947672,4259850,4325386,-4.8238515e-05,-3.907293e-05,8.315194e-06,-0.0022813026,3.834335e-05,-0.0563093,5016,5958,0
66448525,66448395,4259850,4325386,-3.63387e-05,-2.75896e-05,6.271527e-06,-0.0018639916,-0.00040806978,-0.04699613,4758,4968,0
66949486,66949120,4259850,4325386,-2.284644e-06,-5.3682696e-05,-1.4115261e-05,-0.0016754421,-0.000533155,-0.046843857,5010,4963,0
67450098,67449874,4259850,4325386,-3.2638527e-06,-8.985316e-06,4.6580763e-06,-0.0016594271,-0.00035263863,-0.046765856,5011,4965,0
67950747,67950570,4259850,4325386,-2.5768657e-07,4.1771225e-05,6.336759e-06,-0.0016375522,-0.00036889076,-0.04745522,5008,5024,0
68451414,68451298,4259850,4325386,1.4413494e-05,1.3804075e-06,1.0401571e-05,-0.0019717293,-0.00024195835,-0.04744093,5008,5010,0
68952172,68952024,4259850,4325386,8.410624e-06,-2.5174495e-06,2.0030168e-06,-0.0016121845,-0.00054309494,-0.046713464,5008,4961,0
69447863,69447743,4259850,4325386,3.1846463e-05,2.5976855e-05,-2.6776654e-05,-0.0017893984,-0.0004960252,-0.046884663,4993,4962,0
69948657,69948539,4259850,4325386,3.5207642e-05,5.927097e-06,3.1823674e-05,-0.0018467341,-0.00031010807,-0.04670756,4964,4959,0
70449308,70449197,4259850,4325386,3.1981166e-05,2.6880765e-05,-9.987891e-06,-0.0016396935,-0.00042969108,-0.04690526,5009,4962,0
70950053,70949930,4259850,4325386,4.7873295e-06,1.8497612e-05,-9.997725e-06,-0.0015251487,-0.00048540166,-0.04691287,5015,4964,0
71450813,71450654,4259850,4325386,-2.0588627e-06,1.8895482e-05,9.781377e-06,-0.0015875966,-0.00045830084,-0.046705462,5012,4961,0
71951705,71951380,4259850,4325386,-2.0994354e-05,1.1341772e-06,-1.9393841e-05,-0.0017475346,-0.00034105606,-0.046920136,5011,4961,0
72452464,72452246,4259850,4325386,-4.4326e-05,-2.1783215e-05,-3.2276064e-06,-0.0017139594,-0.0005065623,-0.047200114,5018,5013,0
72947933,72947820,4259850,4325386,1.4322988e-05,-2.8904245e-05,1.1214864e-05,-0.0018004536,-0.00029781065,-0.047393918,5007,5014,0
73448655,73448547,4259850,4325386,1.6904734e-05,-1.1846091e-05,-1.7091705e-05,-0.0017901161,-0.0005209271,-0.047339063,5008,5010,0
73949379,73949272,4259850,4325386,-8.479342e-06,-5.1275556e-06,-2.0345158e-06,-0.0015871994,-0.00030932153,-0.046858747,5006,4962,0
74450131,74450012,4259850,4325386,-1.9317142e-06,-4.6377886e-06,-4.1441463e-06,-0.0017213047,-0.00039648917,-0.046807464,5021,4961,0
