timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
582564719,582564602,4259850,4325386,5.9545255e-06,-2.645463e-06,2.1255368e-05,-0.005659177,-0.00350841,-0.047672343,5015,5013,0
582569747,582569617,4259850,4325386,-1.0326982e-05,-1.1344315e-05,1.4894252e-06,-0.005750017,-0.0034705051,-0.047447115,5015,5014,0
583070345,583070237,4259850,4325386,1.2927742e-05,-1.1636737e-05,-1.5968086e-05,-0.005610328,-0.0034991454,-0.04726079,5007,4970,0
583566041,583565880,4259850,4325386,-1.2516744e-05,-2.2407143e-05,-2.0171037e-05,-0.0056945705,-0.0036570404,-0.047488697,5006,4987,0
584066883,584066775,4259850,4325386,3.528498e-05,-1.6407913e-06,-1.8141047e-05,-0.0055739447,-0.003464321,-0.047219828,5009,4967,0
584567297,584567182,4259850,4325386,1.6091528e-05,-3.114251e-05,1.9614602e-06,-0.005635156,-0.0035002232,-0.047124963,5008,4967,0
585067955,585067844,4259850,4325386,1.8226236e-05,1.0141105e-05,5.8311e-06,-0.005763883,-0.0034637647,-0.047231223,4999,4967,0
585568595,585568481,4259850,4325386,1.3874874e-05,-2.3005412e-05,2.591992e-05,-0.0056522884,-0.0034537762,-0.047005832,5003,4965,0
586069308,586069142,4259850,4325386,6.0053253e-06,-2.8697866e-06,1.8112225e-05,-0.005476833,-0.0035542867,-0.047614753,5015,5005,0
586569907,586569781,4259850,4325386,4.341577e-05,-1.3640822e-05,-1.9614468e-05,-0.005620426,-0.0034955046,-0.047380242,5006,4969,0
587065532,587065424,4259850,4325386,1.3541789e-05,-2.7145597e-05,-6.451608e-06,-0.0056596226,-0.0035603382,-0.04704606,5007,4963,0
587566241,587566131,4259850,4325386,-4.595532e-05,-9.5191837e-07,1.6403256e-06,-0.005750008,-0.0035313556,-0.047157876,5013,4970,0
588066837,588066724,4259850,4325386,-1.2641717e-05,-1.591937e-05,1.3562961e-05,-0.0055773323,-0.003485296,-0.047343493,5006,4970,0
588567487,588567375,4259850,4325386,-1.6771188e-05,1.3886656e-05,6.6288203e-06,-0.0055748946,-0.003478059,-0.047265396,5007,4970,0
589068169,589068025,4259850,4325386,1.995977e-05,2.4484383e-05,6.2869854e-06,-0.0056869797,-0.0035364684,-0.047657825,5007,5006,0
589568790,589568674,4259850,4325386,-1.7009726e-05,-1.563645e-05,-4.5957904e-06,-0.0057872706,-0.0035255868,-0.04784022,5006,5005,0
590069536,590069425,4259850,4325386,2.4124229e-05,-2.397732e-05,-2.057574e-05,-0.005736214,-0.0035930795,-0.04732454,5003,4968,0
590565138,590564971,4259850,4325386,-1.3255504e-05,-2.574719e-05,1.6840373e-05,-0.005665124,-0.0035101061,-0.04750072,5009,4978,0
591065807,591065620,4259850,4325386,-7.986902e-06,2.2615577e-05,-1.3900359e-05,-0.0056397617,-0.0035092493,-0.047130473,5004,4976,0
591566377,591566269,4259850,4325386,1.2729971e-05,1.2099266e-05,-3.550686e-05,-0.0056507788,-0.0036272504,-0.04734205,5008,4971,0
592067031,592066918,4259850,4325386,-8.801202e-06,6.7879073e-06,2.485738e-06,-0.005748861,-0.00359078,-0.047357038,5005,4975,0
592567819,592567709,4259850,4325386,3.481915e-05,-1.12702255e-05,1.0665132e-05,-0.0055558626,-0.0035317272,-0.047307447,5014,4971,0
593068396,593068218,4259850,4325386,-5.902849e-06,1.0749707e-05,2.6678532e-05,-0.0067846836,-0.004304448,-0.056721535,5006,5966,0
593568981,593568867,4259850,4325386,-1.3129645e-05,-2.9591994e-05,2.0312464e-06,-0.0055677467,-0.0035768352,-0.04718922,4971,4970,0
