timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
265413687,265413570,4259850,4325386,2.500599e-06,-1.4603126e-05,4.9965456e-06,-0.004946037,-0.0013512643,-0.04736218,5006,4971,0
265418693,265418579,4259850,4325386,-1.6177017e-05,-1.2056045e-06,-8.083151e-06,-0.0049950597,-0.0013581503,-0.047479484,5009,4969,0
265914395,265914213,4259850,4325386,-2.291758e-07,-3.1110367e-06,7.771617e-06,-0.005099263,-0.0013792408,-0.047543027,5007,4965,0
266414991,266414855,4259850,4325386,3.344939e-05,1.3459643e-06,-3.707257e-05,-0.0048702825,-0.0012313381,-0.04735677,4999,4971,0
266915659,266915499,4259850,4325386,-1.20733175e-05,2.3864943e-05,-5.9412505e-06,-0.0048913904,-0.0013467973,-0.047826517,5003,5007,0
267416424,267416257,4259850,4325386,8.515285e-05,-2.1717698e-05,0.00012986988,-0.0042136637,-0.0007024675,-0.04996586,5011,5011,0
267916895,267916785,4259850,4325386,4.772384e-05,5.080447e-05,-2.7926524e-05,-0.0051965327,-0.0014997831,-0.046791267,5006,4970,0
268417588,268417430,4259850,4325386,-1.32544765e-05,-9.924242e-07,-2.1701204e-05,-0.0042949514,-0.0005693304,-0.047731522,5008,5027,0
268913204,268913065,4259850,4325386,2.5367926e-05,2.1165368e-05,2.2726312e-05,-0.0050503477,-0.0012173802,-0.049129084,5006,4969,0
269418837,269418715,4259850,4325386,5.389007e-05,2.332166e-05,-8.377218e-08,-0.004416949,-0.0022469796,-0.046964712,5006,4971,0
269914610,269914450,4259850,4325386,4.9849677e-06,1.554706e-05,3.1673706e-05,-0.00476504,-0.0007289947,-0.046477623,5016,5013,0
270415113,270414996,4259850,4325386,2.8308967e-05,1.3860506e-05,1.1377732e-06,-0.0043317135,-0.0022645765,-0.044807322,5007,4971,0
270915762,270915639,4259850,4325386,9.964203e-05,0.00026307296,-7.828514e-05,-0.0025718268,0.0012389325,-0.06215931,5006,4971,0
271416438,271416284,4259850,4325386,6.5752225e-05,-0.00072367606,0.0015201977,-0.014314601,-0.02044741,-0.036010757,5006,4970,0
271917037,271916928,4259850,4325386,0.0001219853,4.2447096e-05,0.00021978987,0.0029864518,-0.0028531873,-0.039650302,5004,3974,0
272417941,272417709,4259850,4325386,0.00025060857,-0.00019912863,0.0003262618,-0.013887164,-0.0062243035,-0.034803502,5009,4969,0
272918336,272918217,4259850,4325386,-0.00011403992,-0.00028621312,-0.00011846368,-0.014692853,-0.002120312,-0.04083746,5010,4967,0
273413963,273413851,4259850,4325386,5.302113e-05,-7.43987e-05,-0.0008925801,-0.009900223,0.0053305407,-0.04578688,5004,4969,0
273914601,273914495,4259850,4325386,0.00010077084,-0.00040974963,2.8644547e-05,-0.016609916,-0.006955203,-0.004548993,5005,4969,0
274415251,274415139,4259850,4325386,9.805984e-06,-0.000236827,-0.0004762778,-0.023330744,-0.030296028,-0.025947077,5007,4971,0
274916071,274915958,4259850,4325386,-0.0011238595,0.00034381103,0.00040306384,0.0028938302,0.0021283373,-0.043331433,5014,4969,0
275416601,275416426,4259850,4325386,-0.0024893591,0.00016707843,-4.0400173e-05,-0.020272186,-0.025820022,-0.06061803,5006,4998,0
275917235,275917088,4259850,4325386,-3.6938476e-05,0.00023305365,1.377703e-05,-0.0064561544,-0.004026743,-0.04436886,4979,4980,0
276417833,276417717,4259850,4325386,2.444669e-06,0.00024449342,-0.00027247053,-0.008783998,0.0032967408,-0.050721385,5003,4983,0
276914548,276913352,4259850,4325386,-0.00013115602,0.00024321683,0.0007208442,0.013082738,-0.019070225,-0.0581256,5006,5967,0
277414387,277414210,4259850,4325386,-0.000261061,-0.00034623148,-0.0005396516,-0.023669314,-0.03190459,-0.016766524,5007,4970,0
277914752,277914638,4259850,4325386,-0.0006693842,0.0010631996,-0.00047535694,0.031641863,-0.029175732,-0.021762906,5007,4969,0
278415392,278415282,4259850,4325386,0.00010968317,-0.00021869845,0.00031004768,0.01726882,0.0021788313,-0.042208835,5005,4971,0
278916035,278915926,4259850,4325386,-0.0019819597,-0.0002372443,-0.00039373038,-0.011479705,-0.013008827,-0.035612438,5005,4969,0
279416678,279416570,4259850,4325386,4.048504e-05,0.00011740231,0.00012234844,-0.0036286842,-0.0037499708,-0.043472916,5007,4755,0
279917340,279917216,4259850,4325386,-9.879626e-05,-0.0001605377,-1.0428508e-05,-0.007355205,-0.0028877705,-0.04884793,4991,4971,0
280412963,280412850,4259850,4325386,8.599581e-05,2.7460248e-05,3.062099e-05,-0.00774798,-0.00080747885,-0.050271366,5004,4971,0
280913704,280913527,4259850,4325386,6.1046517e-06,1.1023054e-05,2.477735e-06,-0.0063161068,-0.0018108906,-0.04730057,5020,4971,0
281414256,281414142,4259850,4325386,1.70925e-05,1.497023e-05,-3.2118518e-05,-0.00644308,-0.001761789,-0.047750775,5009,5005,0
281915274,281914785,4259850,4325386,2.6176729e-05,2.2378827e-06,-3.021135e-05,-0.006449254,-0.001545944,-0.047696736,5007,5011,0
282415560,282415426,4259850,4325386,2.8694645e-05,2.929201e-05,1.333166e-05,-0.0062569235,-0.001477618,-0.047310036,5005,4981,0
