timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
23814705,23814527,4259850,4325386,2.724695e-05,3.8651284e-05,9.249699e-06,-0.0047133565,-0.0037648582,-0.04688531,5024,4917,0
23820137,23819512,4259850,4325386,4.0781895e-05,-1.201342e-05,-4.3088803e-06,-0.0047588553,-0.003814505,-0.04748218,4985,4974,0
24315259,24315136,4259850,4325386,4.9197402e-05,2.4130437e-05,3.4503123e-06,-0.004717763,-0.0038003873,-0.047359813,5008,4974,0
24815884,24815770,4259850,4325386,3.1277617e-05,2.8020409e-06,-3.1598207e-05,-0.0047212015,-0.003802849,-0.047358647,5004,4966,0
25316579,25316467,4259850,4325386,2.5838106e-05,-1.3967139e-05,4.92279e-06,-0.0045752507,-0.003811088,-0.04745552,5021,4972,0
25817177,25817039,4259850,4325386,5.243063e-05,1.656478e-05,8.844607e-06,-0.004656928,-0.0038185888,-0.047514725,5005,4971,0
26317813,26317693,4259850,4325386,4.2446723e-06,2.1997935e-06,-1.1461537e-05,-0.004651401,-0.0037733016,-0.04697981,5023,4923,0
26813444,26813302,4259850,4325386,-8.528308e-06,-2.5673937e-06,9.380691e-06,-0.0046892944,-0.0038215346,-0.04754192,5004,4972,0
27314059,27313937,4259850,4325386,-2.1253963e-06,-2.8379818e-05,2.1082013e-05,-0.004526106,-0.0037988392,-0.047347173,5007,4971,0
27814805,27814686,4259850,4325386,1.0645301e-05,9.202572e-06,1.5715494e-05,-0.0047295433,-0.0037950443,-0.047300797,4994,4970,0
28315323,28315209,4259850,4325386,2.6378144e-05,5.283932e-06,-1.5720834e-05,-0.004421594,-0.0038076648,-0.047430146,5005,4971,0
28816033,28815863,4259850,4325386,1.6261187e-05,-1.9915267e-05,1.5890379e-05,-0.0045856256,-0.0037679472,-0.046927385,5021,4920,0
29316704,29316476,4259850,4325386,1.12442185e-05,1.499036e-06,9.614505e-06,-0.0045764577,-0.0038064362,-0.047425807,5006,4976,0
29817232,29817116,4259850,4325386,8.860079e-06,-3.0229419e-06,-3.8336228e-05,-0.0047035953,-0.0038424022,-0.04784135,5011,5013,0
30313085,30312909,4259850,4325386,2.9211442e-05,-3.1046002e-06,-2.6050548e-05,-0.004618521,-0.003840047,-0.047793634,5005,5002,0
30813483,30813374,4259850,4325386,1.7453e-06,-8.0359325e-07,-1.7498467e-05,-0.004672078,-0.003821264,-0.047605596,5006,4995,0
31314127,31314018,4259850,4325386,2.5303429e-05,-1.0099193e-06,1.40835355e-05,-0.0046122214,-0.00382076,-0.04765233,5008,5012,0
31814756,31814644,4259850,4325386,4.5650493e-05,-4.8099675e-05,-1.6610062e-06,-0.0045991745,-0.0038292632,-0.04752718,5006,4973,0
32315394,32315282,4259850,4325386,-8.0300765e-07,-4.655718e-05,-2.8646002e-06,-0.0046821083,-0.0038199688,-0.047519967,5005,4969,0
32816265,32816156,4259850,4325386,6.5768104e-06,-3.8283095e-05,2.507892e-05,-0.0045558983,-0.0038100854,-0.047441974,5005,4970,0
33316667,33316552,4259850,4325386,3.578019e-05,-2.1926911e-05,-1.3152437e-05,-0.003998149,-0.0032210727,-0.0401638,5005,4224,0
33817422,33817253,4259850,4325386,1.3462492e-05,3.9904767e-06,-1.3992363e-05,-0.004580597,-0.0038544384,-0.047956362,5016,5014,0
34317934,34317820,4259850,4325386,-6.7426125e-05,-9.224518e-06,5.4166453e-06,-0.0045865304,-0.0038092008,-0.04743549,5005,4971,0
34818586,34818456,4259850,4325386,1.3629979e-06,3.9777053e-05,4.123553e-06,-0.004701588,-0.003866357,-0.047578324,5006,4973,0
