timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
75362407,75362298,4259850,4325386,8.757202e-06,2.3652578e-05,-2.482885e-05,0.0014840184,0.00017769658,-0.0477621,5054,4935,0
75367371,75367258,4259850,4325386,-1.2132973e-05,2.6283772e-06,6.3359903e-06,0.0014767977,7.796264e-05,-0.048035137,4960,4967,0
75863029,75862913,4259850,4325386,3.5393907e-07,1.4279311e-05,-7.786941e-06,0.0014898141,0.00022420286,-0.04806062,5009,4973,0
76363689,76363574,4259850,4325386,3.8133883e-05,7.192864e-06,1.8266614e-05,0.0014032985,0.00011569491,-0.04789774,5008,4978,0
76859340,76859229,4259850,4325386,-1.1564762e-05,-2.0393018e-06,-6.4196606e-06,0.0013970594,0.00016703122,-0.047864046,5007,4969,0
77360185,77360071,4259850,4325386,-3.465454e-05,-4.621623e-05,-7.374773e-05,0.0019412276,-5.0979408e-05,-0.04581279,5013,4750,0
77861376,77860557,4259850,4325386,0.00032270484,-0.00025549214,0.00016518442,-0.014283158,0.012843363,-0.05984611,5008,5784,0
78361812,78361218,4259850,4325386,-8.0399215e-05,0.0004912237,-3.16978e-05,0.018729767,-0.00046944473,-0.050048295,5006,5969,0
78862019,78861878,4259850,4325386,-0.0011607031,-0.00034445286,-0.00071707857,-0.0045355265,0.01679044,-0.041680425,5007,4969,0
79362651,79362540,4259850,4325386,-0.00017504113,-0.00042084744,-6.842014e-05,-0.002540092,-0.01231208,-0.041209213,5007,5015,0
79863336,79863221,4259850,4325386,-0.0009349331,-0.0008227497,-0.00032377898,-0.011640442,0.0085796835,-0.023099182,5014,4970,0
80363976,80363867,4259850,4325386,-0.001233669,0.00089795556,-0.0006991131,-0.0049276548,-0.005694519,-0.020509057,5008,4968,0
80859631,80859522,4259850,4325386,-0.00034513246,0.00013663521,-0.0007674335,0.0029336545,-0.0077086184,-0.01992251,5007,4966,0
81360489,81360380,4259850,4325386,0.00042269987,0.00018273387,0.00088646903,2.3700286e-05,0.01125357,-0.07790497,4996,4964,0
81860958,81860848,4259850,4325386,0.0027668364,-0.0020999303,-0.00031571893,-0.019826822,-0.015875615,-0.04931328,5007,4972,0
82361657,82361510,4259850,4325386,0.0035344982,-0.0037748532,0.0024014309,0.00107203,-0.020940332,-0.051513653,5006,4970,0
82862295,82862179,4259850,4325386,0.0038209634,0.0026768604,0.005066463,-0.015209132,-0.027289165,-0.051991463,5012,4973,0
83363356,83362840,4259850,4325386,0.0043031266,-0.00878292,-0.003572678,0.01648036,0.043576147,-0.00055162265,5010,5005,0
83863769,83863594,4259850,4325386,-0.0061675385,2.7181612e-05,-2.1235452e-05,-0.046832267,-0.017858068,-0.17753288,5012,4969,0
84364279,84364163,4259850,4325386,0.0033833326,0.0015227622,-0.00019394026,0.013504291,0.009887993,-0.039778143,5007,4969,0
84864945,84864827,4259850,4325386,0.0032598474,-0.0050523854,0.0014346028,-0.010893227,-0.01922339,-0.08296773,5007,5007,0
85365623,85365491,4259850,4325386,-0.0007279403,-0.00071698014,-0.00019748307,-0.01038711,-0.0031778961,-0.042935632,5008,4972,0
85861254,85861147,4259850,4325386,0.00012989019,0.00013162901,-3.8725295e-05,-0.0025577364,-0.0020289444,-0.047463436,5007,4969,0
86361951,86361843,4259850,4325386,5.3810207e-05,9.621321e-05,-4.292387e-05,-0.0031539313,-0.0012933192,-0.04760542,5004,5004,0
86862594,86862482,4259850,4325386,3.758291e-05,3.9636343e-05,-1.5424162e-05,-0.0031250103,-0.00137795,-0.04732536,5015,4971,0
87363250,87363139,4259850,4325386,-3.6433894e-06,7.2118155e-06,-1.4324854e-06,-0.0032273147,-0.0013545988,-0.047483515,5007,4965,0
87864139,87863987,4259850,4325386,-3.915272e-05,-1.1245584e-05,7.686469e-06,-0.003236569,-0.0012571295,-0.048001986,5012,5006,0
88364694,88364469,4259850,4325386,-1.9408944e-06,3.831369e-06,2.5849475e-05,-0.0033237962,-0.0012284371,-0.04814406,5010,5020,0
88865248,88865133,4259850,4325386,2.6803062e-05,8.668687e-06,-6.4716173e-06,-0.0035027948,-0.0010888964,-0.047633603,5009,4969,0
89365986,89365798,4259850,4325386,-1.4287936e-05,-3.585367e-05,4.57419e-06,-0.0039789584,-0.0015303595,-0.056772724,5011,5928,0
