timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
143572878,143572728,4259850,4325386,-1.0212021e-05,4.3184637e-06,1.9532943e-05,-0.0037153142,-0.0038484046,-0.04783276,5011,4974,0
143577844,143577735,4259850,4325386,1.5643967e-05,1.6626167e-05,-1.1879036e-05,-0.003810519,-0.0037806458,-0.047577903,5007,4969,0
144073530,144073418,4259850,4325386,-3.9774245e-06,1.6197768e-05,1.4120964e-05,-0.0035287829,-0.0037974198,-0.04730765,5056,4944,0
144574345,144574235,4259850,4325386,1.8550001e-05,-6.435735e-06,7.4472186e-06,-0.0034057274,-0.0038260801,-0.04777047,5022,5016,0
145074791,145074664,4259850,4325386,-1.8478533e-05,7.223386e-06,-1.7875745e-05,-0.0035865542,-0.0038549716,-0.047999095,5006,5010,0
145575485,145575308,4259850,4325386,1.5915164e-05,-6.8331387e-06,1.1158002e-05,-0.0034335707,-0.003814568,-0.04754005,5006,4971,0
146076063,146075953,4259850,4325386,1.7616532e-05,-1.6266598e-05,9.078387e-06,-0.0034320496,-0.003826258,-0.047643147,5006,4971,0
146571710,146571593,4259850,4325386,-2.3585286e-05,1.6081882e-05,-2.209293e-05,-0.0036124955,-0.0038427282,-0.047864392,5005,5001,0
147072641,147072479,4259850,4325386,-9.7926e-06,-6.144722e-06,-1.0689314e-07,-0.0034882226,-0.0038334536,-0.047791664,5009,5002,0
147572995,147572886,4259850,4325386,1.9179995e-05,-2.338372e-06,2.8668865e-05,-0.004115502,-0.0037744436,-0.04790757,5007,4969,0
148073733,148073608,4259850,4325386,1.1624764e-05,-8.373682e-06,-4.6058365e-05,-0.0036799244,-0.003930835,-0.04750806,5059,4959,0
148574286,148574178,4259850,4325386,-5.743831e-05,-7.560701e-05,4.5024914e-05,-0.0024347992,-0.002595793,-0.043431528,5005,4968,0
149074948,149074824,4259850,4325386,-8.192889e-06,-5.1505187e-05,5.7543144e-05,-0.004116285,-0.0036113665,-0.046853807,5006,4970,0
149575610,149575471,4259850,4325386,8.338681e-06,-2.1635831e-05,4.089445e-06,-0.0049338,-0.005794289,-0.04782463,5000,4967,0
150071402,150071114,4259850,4325386,3.278553e-07,9.60246e-06,1.251243e-06,-0.0029038866,-0.0034214852,-0.048216518,5008,4970,0
150572074,150571861,4259850,4325386,-7.6074684e-05,-4.3793432e-05,1.9892017e-05,-0.0025194986,-0.003345823,-0.049373385,5014,5008,0
151072510,151072404,4259850,4325386,3.637791e-05,-1.06829575e-05,6.4788064e-06,-0.0046578306,-0.0036506122,-0.04770388,5007,4971,0
