timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
173434343,173432521,-0.8483952,0.0069812224,-0.015897546,0.5290785,0.0031267358,0.0011266008,-0.036384877,-0.4028406,0.010390758,-2.2093992,-3.9943545e-05,2.8152557e-05,9.926438e-06,0.0,-1.3566399e-09,-0.00015336974,0.18258531,-0.0696713,-0.12991664,0.0,0.0,0.0,0.0,0.0,1.5230331e-05,3.7757118e-06,3.764719e-06,3.9146136e-05,0.01001065,0.010010935,0.01152993,0.0420179,0.04201801,0.15438099,1.9821764e-11,1.983209e-11,3.8191273e-11,4.0000004e-06,4.0000014e-06,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
174433041,174431347,-0.8485328,0.0069118277,-0.015872572,0.52885973,0.005607248,-0.0057995073,-0.03650245,-0.3806127,-0.012386201,-2.2244506,-3.996401e-05,2.8209499e-05,1.0095795e-05,0.0,-1.3566399e-09,-0.00017954515,0.18258531,-0.0696713,-0.12991664,0.0,0.0,0.0,0.0,0.0,1.5171969e-05,3.7693217e-06,3.7583584e-06,3.9147577e-05,0.009976983,0.009977305,0.011510603,0.041320976,0.04132109,0.15375416,1.9814905e-11,1.9824952e-11,3.8047163e-11,4.0000004e-06,4.0000014e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
175436838,175435167,-0.84854573,0.014748833,-0.01400591,0.528731,0.0013163789,-0.005092019,-0.038313296,-0.36704403,-0.043169264,-2.253226,-3.995633e-05,2.8267728e-05,1.01746555e-05,0.0,-1.3566399e-09,-0.00019037635,0.18258531,-0.0696713,-0.12991664,0.0,0.0,0.0,0.0,0.0,1.5090537e-05,3.7630507e-06,3.7642883e-06,3.90303e-05,0.009997405,0.009997741,0.01149428,0.041043323,0.041043423,0.15313475,1.9808172e-11,1.981788e-11,3.7872316e-11,4.0000004e-06,4.0000014e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
176425919,176424004,-0.84887993,0.015576266,-0.013754591,0.5281774,0.010041234,-0.0033094129,-0.06158684,-0.36876902,-0.07681295,-2.2879992,-3.9858376e-05,2.8280012e-05,1.0237297e-05,0.0,-1.3566399e-09,-0.00019910585,0.18258531,-0.0696713,-0.12991664,0.0,0.0,0.0,0.0,0.0,1.5118545e-05,3.746612e-06,3.748844e-06,3.928163e-05,0.009901659,0.009901968,0.011489835,0.0404769,0.040476955,0.15388557,1.9786126e-11,1.9795908e-11,3.7854695e-11,4.0000004e-06,4.0000014e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
177434213,177432818,-0.84930223,0.00032885486,-0.010811892,0.52779627,0.021513792,0.007289176,-0.13118616,-0.36180672,-0.11009297,-2.309684,-3.982671e-05,2.8321947e-05,1.0291837e-05,1.1522127e-05,2.220811e-06,-0.00022097341,0.18258531,-0.0696713,-0.12991664,0.0,0.0,0.0,0.0,0.0,1.5028885e-05,3.7742539e-06,3.7678312e-06,3.920137e-05,0.020437418,0.020446615,0.011522441,0.040604133,0.040604386,0.15374431,1.9811512e-11,1.9821518e-11,3.77002e-11,3.711995e-06,3.7120328e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
178433351,178431644,-0.85478836,-0.0046307566,-0.010219097,0.5188554,0.05120415,-0.12425867,-1.6491752,-0.34649023,-0.18442503,-3.0341427,-3.98018e-05,2.8410332e-05,1.049433e-05,-0.00011288366,2.6146805e-05,-0.00030169135,0.18258531,-0.0696713,-0.12991664,0.0,0.0,0.0,0.0,0.0,1.4443719e-05,4.3832706e-06,4.3781065e-06,3.9577608e-05,0.028493676,0.028498378,0.01155585,0.04181102,0.041811757,0.154959,2.0410394e-11,2.042012e-11,3.755277e-11,1.681568e-06,1.6816136e-06,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
179432495,179430471,0.8530764,-0.0034631898,0.014459427,-0.52157426,-0.00092454604,0.061934445,0.024672348,-0.27923164,-0.17866993,-4.2326016,-3.9773273e-05,2.8412649e-05,1.0490885e-05,0.00017520056,-0.000178448,-0.00026360937,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,0.00024689606,5.3212607e-06,5.1418483e-06,0.00065995695,0.022129774,0.022165192,0.011528957,0.042113848,0.042114638,0.15418723,2.1342398e-11,2.1351742e-11,3.8120455e-11,7.713236e-07,7.7131193e-07,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
180425670,180424303,0.8494241,0.009618832,0.005498609,-0.52759445,0.013815746,-0.044935703,-0.036009964,-0.34784365,-0.24941619,-4.394649,-3.974962e-05,2.8381812e-05,1.0486469e-05,5.7707908e-05,-9.6218755e-05,-0.00020889913,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,0.00011304509,5.702534e-06,5.72964e-06,0.0002903271,0.018417057,0.018418796,0.011515186,0.041570395,0.041571286,0.15484816,2.2119164e-11,2.2128546e-11,3.9108203e-11,4.005043e-07,4.0046774e-07,5.0000452e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
181435014,181433119,0.8489239,0.005594477,0.026560437,-0.5278176,0.1438724,-0.0060999235,-0.06688651,-0.32154664,-0.3441409,-4.381066,-3.977792e-05,2.8363034e-05,1.0485926e-05,2.3285926e-05,3.191698e-05,-0.0002292031,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,7.2723284e-05,6.4554906e-06,6.270837e-06,0.00018678643,0.015467741,0.015484029,0.011540679,0.041272584,0.041273843,0.15467122,2.2933783e-11,2.2943328e-11,4.0110894e-11,2.539049e-07,2.5391896e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
182433790,182431948,0.8448879,0.014917818,0.01117174,-0.53461856,0.057574425,0.08482728,-0.6140951,-0.37905258,-0.35783738,-4.8150167,-3.9708768e-05,2.833277e-05,1.0472387e-05,-1.4209797e-05,5.7243422e-05,-0.00027172858,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,5.774085e-05,6.8905733e-06,6.9025614e-06,0.00014267069,0.013068977,0.013063559,0.011512863,0.040430058,0.040429838,0.15391856,2.387327e-11,2.3882908e-11,4.1097115e-11,1.9975398e-07,1.9979619e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
183427624,183425782,0.84356415,0.004790933,0.025231438,-0.53641397,0.13979271,0.097760774,-0.1776984,-0.32805377,-0.28493297,-5.2073884,-3.9700048e-05,2.8333889e-05,1.0487286e-05,-1.9079904e-05,5.3548054e-05,-0.00027945795,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,4.6334822e-05,7.643273e-06,7.5339794e-06,0.00011370211,0.011094738,0.011097533,0.011510422,0.03931488,0.039314654,0.15458667,2.4859087e-11,2.4868331e-11,4.2060706e-11,1.7953157e-07,1.796038e-07,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
184435899,184434599,0.84329945,0.003572584,0.02895798,-0.5366516,0.12558898,-0.021504607,-0.05243045,-0.2460594,-0.24541667,-5.327516,-3.9808026e-05,2.8343522e-05,1.0509204e-05,-2.5485313e-05,6.500752e-05,-0.00028546902,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,3.886841e-05,8.39171e-06,8.264005e-06,9.554372e-05,0.0100661665,0.010056558,0.011538258,0.038701307,0.038701326,0.1544224,2.5812685e-11,2.5820696e-11,4.3032026e-11,1.7195237e-07,1.7206315e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
185434737,185433425,0.8400474,-0.0011643819,0.03941516,-0.54107815,0.043542396,0.039811336,-0.022415888,-0.1341862,-0.30658305,-5.3384886,-3.9963776e-05,2.839168e-05,1.0479928e-05,-2.881306e-05,7.851782e-05,-0.0002956442,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,3.4374403e-05,9.1293105e-06,8.916694e-06,8.234517e-05,0.0095333,0.009537695,0.011516261,0.03816708,0.03816668,0.15368697,2.6569458e-11,2.6574304e-11,4.397708e-11,1.6945896e-07,1.6964601e-07,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
186434096,186432249,0.84020233,0.0004603521,0.025611222,-0.54166776,-0.06838887,0.14722139,0.042941004,-0.16901661,-0.22190578,-5.2821426,-4.0349463e-05,2.8476374e-05,1.04671035e-05,-2.5870013e-05,9.3153336e-05,-0.0003192209,0.161924,-0.061787523,-0.15206076,0.0,0.0,0.0,0.0,0.0,3.0129668e-05,9.507343e-06,9.42329e-06,7.209378e-05,0.00936055,0.00937171,0.011551963,0.037957694,0.037958533,0.15489666,2.7000187e-11,2.7002234e-11,4.4893467e-11,1.6862118e-07,1.6888536e-07,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
